# n_2dphot_min[m]    n_2dphot_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 2.290622373441387703e-13 2.959801132249522283e-03 3.429167510161777082e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 4.041582967480835065e-13 -1.171289817891389001e-03 -1.029449134961315712e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 7.130984605939525963e-13 7.046649043896161327e-03 4.701171685486086487e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 1.258193679538452461e-12 1.538614892777727394e-02 7.803671453658123959e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 2.219961790286235902e-12 1.199064880481828625e-02 4.594712543786964171e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 3.916909161504292686e-12 2.228760705450509930e-02 6.470719814447650157e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 1.382201932178117638e-15 1.591944624039039386e-04 1.549023120080841658e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 2.438762430455725505e-15 -4.209658480177368888e-05 -3.160907393776610837e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 4.302961856542886968e-15 2.305406809105556938e-04 1.332197217422392019e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 7.592162527861749358e-15 1.750832660673282267e-03 7.787291146797728708e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 1.339564090297987229e-14 2.627093723991259355e-04 8.970510604098292935e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 2.363532057474613662e-14 5.809904655719526053e-04 1.516437360744422272e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 4.170225095738051496e-14 2.893773309253012179e-04 5.755980431799179615e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 7.357961274155570078e-14 2.132586318251458832e-04 3.230111728090165958e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 1.298241530590361534e-13 1.698782811609112842e-03 1.958114364019660229e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 2.290622373441387703e-13 -7.265386179807620378e-04 -6.359634268363485157e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 4.041582967480835065e-13 -2.232523636446399364e-04 -1.482462989221141596e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 7.130984605939525963e-13 1.014173434660585633e-02 5.111907293275324117e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 1.258193679538452461e-12 1.567389748252408579e-02 6.006110468078046209e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 2.219961790286235902e-12 2.663908476419984961e-02 7.712270112432221538e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 3.916909161504292686e-12 3.916909161504292686e-12 1.720991000802951643e-02 3.774983182622507921e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 1.382201932178117638e-15 2.202422621428261687e-02 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 2.438762430455725505e-15 1.339766394836126081e-03 4.687352203325863276e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 4.302961856542886968e-15 1.005400333190547245e-03 2.715109201988512994e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 7.592162527861749358e-15 5.617920833044312556e-04 1.170859450711249188e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 1.339564090297987229e-14 2.735892766340223018e-04 4.384164350165743913e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 2.363532057474613662e-14 1.514455904275793297e-04 1.859756867911427575e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 4.170225095738051496e-14 1.325667913912684942e-04 1.243572715903729173e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 7.357961274155570078e-14 5.661519931893360387e-05 4.050234297232696242e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 1.298241530590361534e-13 6.066493800181012276e-05 3.302921496881560098e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 2.290622373441387703e-13 -3.181760603467787598e-05 -1.317758062073480507e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 4.041582967480835065e-13 -2.221781270632451044e-05 -7.012945467730273108e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 7.130984605939525963e-13 1.125690017935052848e-04 2.697080531801368487e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 1.258193679538452461e-12 2.271236285932087690e-05 4.142116655297441711e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 2.219961790286235902e-12 -1.172763304673348731e-04 -1.624367698525087153e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.382201932178117638e-15 3.916909161504292686e-12 -1.249744856658384644e-04 -1.307803824977423466e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 1.382201932178117638e-15 1.339766394836126081e-03 4.687352203325863276e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 2.438762430455725505e-15 3.709388548659370288e-02 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 4.302961856542886968e-15 2.036276444296219231e-03 4.237250896916789494e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 7.592162527861749358e-15 1.400347041579932342e-03 2.248868157571173518e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 1.339564090297987229e-14 9.728610489800451665e-04 1.201261993848483367e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 2.363532057474613662e-14 6.341449462732955122e-04 6.000497240391913442e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 4.170225095738051496e-14 3.941070648191084542e-04 2.848720405176348100e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 7.357961274155570078e-14 2.318580137730365731e-04 1.278110443608931326e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 1.298241530590361534e-13 1.526377712481745733e-04 6.403562838369873536e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 2.290622373441387703e-13 5.872798983312279674e-05 1.874185112650639088e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 4.041582967480835065e-13 4.917066162446553327e-05 1.195926195146854040e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 7.130984605939525963e-13 1.457970837208733060e-04 2.691677985026021537e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 1.258193679538452461e-12 1.408226915122190968e-04 1.978936298545458633e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 2.219961790286235902e-12 -3.404254466349465505e-05 -3.633248961934816822e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.438762430455725505e-15 3.916909161504292686e-12 -2.200074728175736502e-04 -1.774017271179263527e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 1.382201932178117638e-15 1.005400333190547245e-03 2.715109201988512994e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 2.438762430455725505e-15 2.036276444296219231e-03 4.237250896916789494e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 4.302961856542886968e-15 6.225909267043043538e-02 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 7.592162527861749358e-15 2.603210354261127710e-03 3.226913692068462264e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 1.339564090297987229e-14 1.712944582410745164e-03 1.632600795817934491e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 2.363532057474613662e-14 1.009963596601762791e-03 7.376565357428761793e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 4.170225095738051496e-14 4.963318393432422908e-04 2.769220333725226895e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 7.357961274155570078e-14 3.144606467492195223e-04 1.338019200407405268e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 1.298241530590361534e-13 1.559567046405500466e-04 5.050257001834641433e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 2.290622373441387703e-13 1.063484373778635198e-04 2.619679917325009114e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 4.041582967480835065e-13 4.622242183152598704e-05 8.677623296481529625e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 7.130984605939525963e-13 -5.119535536464069462e-07 -7.295492193388264044e-07 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 1.258193679538452461e-12 2.369355799862445176e-04 2.570036115332603971e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 2.219961790286235902e-12 -9.690297260275927769e-05 -7.982887551606452226e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.302961856542886968e-15 3.916909161504292686e-12 -7.135456305518756868e-04 -4.441114110560335213e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 1.382201932178117638e-15 5.617920833044312556e-04 1.170859450711249188e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 2.438762430455725505e-15 1.400347041579932342e-03 2.248868157571173518e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 4.302961856542886968e-15 2.603210354261127710e-03 3.226913692068462264e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 7.592162527861749358e-15 1.045300213695987135e-01 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 1.339564090297987229e-14 3.030061456899805009e-03 2.228789238900703851e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 2.363532057474613662e-14 1.840971868038024763e-03 1.037711191526211746e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 4.170225095738051496e-14 1.232616476617665871e-03 5.307551523926572028e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 7.357961274155570078e-14 6.397261080047496416e-04 2.100733646728248673e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 1.298241530590361534e-13 5.451357361418184867e-04 1.362369638370532860e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 2.290622373441387703e-13 1.632658561891163799e-04 3.103797378251602393e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 4.041582967480835065e-13 2.237768592281641435e-04 3.242232423276842344e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 7.130984605939525963e-13 -1.188859351439660315e-04 -1.307481002672885337e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 1.258193679538452461e-12 -2.557246472902411348e-04 -2.140732518053084922e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 2.219961790286235902e-12 4.919674665217650678e-04 3.127808605603364482e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.592162527861749358e-15 3.916909161504292686e-12 -3.459311368006912774e-04 -1.661654427770725402e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 1.382201932178117638e-15 2.735892766340223018e-04 4.384164350165743913e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 2.438762430455725505e-15 9.728610489800451665e-04 1.201261993848483367e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 4.302961856542886968e-15 1.712944582410745164e-03 1.632600795817934491e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 7.592162527861749358e-15 3.030061456899805009e-03 2.228789238900703851e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 1.339564090297987229e-14 1.768169238190848702e-01 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 2.363532057474613662e-14 3.521935767193117971e-03 1.526403607615320866e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 4.170225095738051496e-14 2.216722949349523436e-03 7.338989593154895616e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 7.357961274155570078e-14 1.139363617662293498e-03 2.876721822858698333e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 1.298241530590361534e-13 7.951541449013532423e-04 1.527918660147364795e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 2.290622373441387703e-13 4.264231786463151819e-04 6.233003908308167376e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 4.041582967480835065e-13 4.519208513941488361e-04 5.034425918709306254e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 7.130984605939525963e-13 6.719798721190375348e-04 5.682242684864822731e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 1.258193679538452461e-12 3.290530478130276751e-04 2.117943351399089195e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 2.219961790286235902e-12 5.325022491091176841e-04 2.603057951063683954e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.339564090297987229e-14 3.916909161504292686e-12 6.547131046515120836e-04 2.418024479099320175e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 1.382201932178117638e-15 1.514455904275793297e-04 1.859756867911427575e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 2.438762430455725505e-15 6.341449462732955122e-04 6.000497240391913442e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 4.302961856542886968e-15 1.009963596601762791e-03 7.376565357428761793e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 7.592162527861749358e-15 1.840971868038024763e-03 1.037711191526211746e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 1.339564090297987229e-14 3.521935767193117971e-03 1.526403607615320866e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 2.363532057474613662e-14 3.010927261613234318e-01 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 4.170225095738051496e-14 4.539546072509466519e-03 1.151725721189827793e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 7.357961274155570078e-14 2.956500271492422654e-03 5.720384578010094014e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 1.298241530590361534e-13 1.618811168863546141e-03 2.383729017387774176e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 2.290622373441387703e-13 1.084367287248688737e-03 1.214632191018385349e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 4.041582967480835065e-13 8.969365059936059347e-04 7.657042516528179141e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 7.130984605939525963e-13 2.262390064930885783e-04 1.466029744175139521e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 1.258193679538452461e-12 1.997736078509035221e-04 9.853676914528730266e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 2.219961790286235902e-12 3.446621850010073531e-05 1.291123573609823145e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.363532057474613662e-14 3.916909161504292686e-12 2.532529841858490631e-04 7.167637191747527447e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 1.382201932178117638e-15 1.325667913912684942e-04 1.243572715903729173e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 2.438762430455725505e-15 3.941070648191084542e-04 2.848720405176348100e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 4.302961856542886968e-15 4.963318393432422908e-04 2.769220333725226895e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 7.592162527861749358e-15 1.232616476617665871e-03 5.307551523926572028e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 1.339564090297987229e-14 2.216722949349523436e-03 7.338989593154895616e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 2.363532057474613662e-14 4.539546072509466519e-03 1.151725721189827793e-02 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 4.170225095738051496e-14 5.159723872772142839e-01 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 7.357961274155570078e-14 5.561204610235062282e-03 8.219645351627603153e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 1.298241530590361534e-13 3.587096982994085990e-03 4.034973729018387183e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 2.290622373441387703e-13 2.045455823692088771e-03 1.750231055013823237e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 4.041582967480835065e-13 1.049301145148367814e-03 6.842840333409193907e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 7.130984605939525963e-13 1.277612950604410744e-03 6.324286033189209554e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 1.258193679538452461e-12 5.988993885779669629e-04 2.256581258223606143e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 2.219961790286235902e-12 -7.668691604418697433e-04 -2.194483644490870559e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 3.916909161504292686e-12 -7.453368389103010158e-04 -1.611428096140292974e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 1.382201932178117638e-15 5.661519931893360387e-05 4.050234297232696242e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 2.438762430455725505e-15 2.318580137730365731e-04 1.278110443608931326e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 4.302961856542886968e-15 3.144606467492195223e-04 1.338019200407405268e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 7.592162527861749358e-15 6.397261080047496416e-04 2.100733646728248673e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 1.339564090297987229e-14 1.139363617662293498e-03 2.876721822858698333e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 2.363532057474613662e-14 2.956500271492422654e-03 5.720384578010094014e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 4.170225095738051496e-14 5.561204610235062282e-03 8.219645351627603153e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 7.357961274155570078e-14 8.871664878950416000e-01 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 1.298241530590361534e-13 6.970653206118703100e-03 5.979732215011432893e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 2.290622373441387703e-13 4.638264891369398880e-03 3.026714761246197816e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 4.041582967480835065e-13 3.261370316634178493e-03 1.621985771111613848e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 7.130984605939525963e-13 1.246296487722407852e-03 4.704833250783013016e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 1.258193679538452461e-12 2.204925657534088316e-03 6.335803863912097336e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 2.219961790286235902e-12 2.380429324251705659e-03 5.194898100830182839e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 3.916909161504292686e-12 -2.568245777112557280e-03 -4.234533697623406594e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 1.382201932178117638e-15 6.066493800181012276e-05 3.302921496881560098e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 2.438762430455725505e-15 1.526377712481745733e-04 6.403562838369873536e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 4.302961856542886968e-15 1.559567046405500466e-04 5.050257001834641433e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 7.592162527861749358e-15 5.451357361418184867e-04 1.362369638370532860e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 1.339564090297987229e-14 7.951541449013532423e-04 1.527918660147364795e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 2.363532057474613662e-14 1.618811168863546141e-03 2.383729017387774176e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 4.170225095738051496e-14 3.587096982994085990e-03 4.034973729018387183e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 7.357961274155570078e-14 6.970653206118703100e-03 5.979732215011432893e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 1.298241530590361534e-13 1.531716370136980032e+00 1.000000000000000000e+00 9.708287439144078768e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 2.290622373441387703e-13 9.732029948231808725e-03 4.833177790492488440e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 4.041582967480835065e-13 7.047981091636180452e-03 2.667626624973453396e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 7.130984605939525963e-13 4.112143632808825701e-03 1.181420568140002141e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 1.258193679538452461e-12 1.243855427785171960e-03 2.720138805316615134e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 2.219961790286235902e-12 8.870206393404922245e-05 1.473224232940845441e-05 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 3.916909161504292686e-12 -1.086536846951063244e-03 -1.363411197839982326e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 1.382201932178117638e-15 -3.181760603467787598e-05 -1.317758062073480507e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 2.438762430455725505e-15 5.872798983312279674e-05 1.874185112650639088e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 4.302961856542886968e-15 1.063484373778635198e-04 2.619679917325009114e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 7.592162527861749358e-15 1.632658561891163799e-04 3.103797378251602393e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 1.339564090297987229e-14 4.264231786463151819e-04 6.233003908308167376e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 2.363532057474613662e-14 1.084367287248688737e-03 1.214632191018385349e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 4.170225095738051496e-14 2.045455823692088771e-03 1.750231055013823237e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 7.357961274155570078e-14 4.638264891369398880e-03 3.026714761246197816e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 1.298241530590361534e-13 9.732029948231808725e-03 4.833177790492488440e-03 9.708287439144077657e-01
