# str, deg J2000, deg J2000, str, km s^-1, km s^-1, km s^-1, km s^-1, Mpc, Mpc, str, str, mag, mag, mag, mag, mag, bool, bool, bool, bool, bool, bool, bool, str
name,RA,DEC,morphology,redshift_helio,redshift_helio_e,redshift_cmb,redshift_cmb_e,distance,distance_e,distance_method,RC_survey,ext_f,ext_n,ext_g,ext_r,ext_z,has_f-band,has_n-band,has_g-band,has_r-band,has_z-band,has_w1-band,has_w2-band,AutoProf_flags
ESO605-G017,354.3333,-22.1614,Sb-c,9346,10,9643.1388,10,112.6763,0.3184,CosmicFlows-3,Mathewson96,0.5990,0.4980,0.0890,0.0600,0.0340,False,False,False,False,False,False,False,-
ESO605-G022,354.7665,-20.8161,Sb,5100,10,5068.1160,10,65.0190,0.1841,CosmicFlows-3,Mathewson96,0.5990,0.4980,0.0820,0.0550,0.0310,False,False,False,False,False,False,False,-
ESO606-G006,356.3804,-20.9805,Sb,10118,10,10409.9779,10,129.3570,0.3419,CosmicFlows-3,Mathewson96,0.6840,0.5720,0.0870,0.0580,0.0330,False,False,False,False,False,False,False,-
ESO606-G011,357.2527,-19.6928,SB(rs)bc,5791,6,6059.2251,6,70.6318,0.2312,CosmicFlows-3,Mathewson96,0.2230,0.1810,0.0720,0.0490,0.0270,False,False,False,False,False,False,False,-
ESO606-G017,358.1134,-18.4238,Sb,11223,10,11502.1309,10,144.4774,0.2694,CosmicFlows-3,Mathewson96,0.2770,0.2260,0.0770,0.0520,0.0290,False,False,False,False,False,False,False,-
FAIRALL1138,92.4115,-33.5877,(R')SB(s)a,11149,7,11518.5672,7,136.5929,0.3109,CosmicFlows-3,SCII/Mathewson96,0.3730,0.3070,0.1260,0.0840,0.0470,False,False,True,True,True,True,True,-
FGC0142,18.7873,15.2923,Scd(f),20351,6,20255.0802,6,277.4669,0.0822,Hubble Flow (H0=73),SCII,0.9010,0.7630,0.1960,0.1320,0.0740,True,True,True,True,True,True,True,-
FGC0146,19.5612,15.0988,Sb(f),16224,4,16412.6950,4,224.8314,0.0548,Hubble Flow (H0=73),SCII,0.8600,0.7270,0.1750,0.1170,0.0660,True,True,True,True,True,True,True,-
FGC177A,193.5238,-16.0837,Scd? sp,13989,10,14243.2187,10,176.2001,0.2925,CosmicFlows-3,Mathewson96,0.3950,0.3250,0.1950,0.1310,0.0730,False,False,False,False,False,False,False,-
FGC1813,222.2705,17.1814,Sc,11337,4,11073.6958,4,149.1375,0.2318,CosmicFlows-3,SCII,0.1370,0.1110,0.0700,0.0470,0.0260,True,True,True,True,True,True,True,-
FGC2089,252.9517,78.7536,Scd,5118,8,5488.9496,8,66.1764,0.3362,CosmicFlows-3,SCII,1.4460,1.2600,0.1520,0.1020,0.0570,True,True,True,True,True,True,True,-
FGC285A,350.8796,17.4224,-,13582.2425,17.1757,13678.6132,17.1757,167.3360,0.4237,CosmicFlows-3,SCII,0.9410,0.7990,0.1380,0.0930,0.0520,True,True,True,True,True,True,True,Light_symmetry
FGCE0066,9.1063,-57.0084,Scd,9928,10,9851.5178,10,132.7287,0.3278,CosmicFlows-3,SCII,0.1050,0.0850,0.0370,0.0250,0.0140,False,False,True,True,True,True,True,-
FGCE0569,93.2075,-34.2523,Sd,8774,10,9002.8623,10,107.5082,0.1977,CosmicFlows-3,Mathewson96,1.0980,0.9400,0.1290,0.0870,0.0490,False,False,False,False,False,False,False,-
FGCE1067,202.2338,-31.5222,Sc,13885.6937,3.8785,13873.7533,3.8785,176.7908,0.2018,CosmicFlows-3,SCII,1.6630,1.4690,0.1590,0.1070,0.0600,False,False,False,False,False,False,False,-
FGCE1129,211.9280,-27.4300,Sbc,10414,7,10596.1436,7,133.6712,0.1941,CosmicFlows-3,SCII,1.7790,1.5860,0.1770,0.1190,0.0670,False,False,False,False,False,False,False,-
FGCE1557,316.6669,-25.4655,Sc,11298,7,11182.1683,7,141.9027,0.2874,CosmicFlows-3,SCII,1.7820,1.5880,0.2180,0.1460,0.0820,False,False,False,False,False,False,False,-
GALEXASCJ163656.57+661318.4,249.2351,66.2215,Scd,51595.3162,13.5121,51778.6637,13.5121,709.2968,0.1851,Hubble Flow (H0=73),SCII,0.8190,0.6910,0.0770,0.0520,0.0290,True,True,True,True,True,True,True,-
GALEXASCJ175848.77+690539.4,269.7050,69.0946,Sc,24513,7,24244.9187,7,332.1222,0.0959,Hubble Flow (H0=73),SCII,1.6400,1.4460,0.1340,0.0900,0.0500,True,True,True,True,True,True,True,Light_symmetry
GALEXASCJ175900.60+690143.0,269.7517,69.0285,Sc,24410,7,24138.7023,7,330.6672,0.0959,Hubble Flow (H0=73),SCII,1.7070,1.5120,0.1210,0.0820,0.0460,True,True,True,True,True,True,True,-
GALEXASCJ180148.97+691437.2,270.4543,69.2441,Sc,25391,7,25075.1917,7,343.4958,0.0959,Hubble Flow (H0=73),SCII,1.6400,1.4460,0.1400,0.0940,0.0530,True,True,True,True,True,True,True,-
GALEXMSCJ163330.50+661848.3,248.3763,66.3140,Sab:,55706.6902,11.9906,55993.6523,11.9906,767.0363,0.1643,Hubble Flow (H0=73),SCII,0.8190,0.6910,0.0920,0.0620,0.0350,True,True,True,True,True,True,True,-
GALEXMSCJ163432.52+661911.7,248.6359,66.3202,Sa,52790.7917,5.8489,53056.1028,5.8489,726.7959,0.0801,Hubble Flow (H0=73),SCII,0.8190,0.6910,0.0850,0.0570,0.0320,True,True,True,True,True,True,True,-
HolmbergII,124.7708,70.7200,Im,157,1,431.3207,1,3.4500,0.1700,Tip of the Red Giant Branch,SPARC,0.9410,0.7990,0.1030,0.0690,0.0390,True,True,True,True,True,True,True,-
HolmbergIV,208.6907,53.9008,IB(s)m,144,3,-117.6364,3,7.2100,0.3600,Tip of the Red Giant Branch,SPARC,0.1370,0.1110,0.0470,0.0320,0.0180,False,False,True,True,True,True,True,Light_symmetry
IC0004,3.3622,17.4864,S?,5003,6,4954.2702,6,55.8014,0.3451,CosmicFlows-3,ShellFlow,0.8600,0.7270,0.1810,0.1220,0.0680,True,True,True,True,True,True,True,-
IC0013,5.0837,7.7005,Sbc,5711,2,5969.4256,2,67.3137,0.3181,CosmicFlows-3,Courteau97,1.4460,1.2600,0.1750,0.1170,0.0660,True,True,True,True,True,True,True,-
IC0121,22.0907,2.5130,Sbc,9028,6,8898.2492,6,114.1339,0.2240,CosmicFlows-3,Courteau97,0.3950,0.3250,0.0690,0.0460,0.0260,True,True,True,True,True,True,True,-
IC0176,29.2225,-2.0190,Sb,4443,4,4744.1132,4,50.4480,0.2618,CosmicFlows-3,Courteau97,0.2660,0.2170,0.0960,0.0640,0.0360,False,False,True,True,True,True,True,-
IC0221,35.6704,28.2570,Sc,5087,2,5180.9444,2,58.4589,0.3888,CosmicFlows-3,Courteau97,1.7820,1.5880,0.3410,0.2290,0.1280,True,True,True,True,True,True,True,-
IC0356,61.9455,69.8124,SA(s)ab pec,895,1,968.6623,1,11.2420,0.2276,CosmicFlows-3,SPARC,-90.7580,-86.0760,1.3640,0.9170,0.5130,False,False,False,False,False,False,False,-
IC0382,69.4815,-9.5193,SAB(rs)c:,5000,1,4648.5204,1,70.9756,0.2647,CosmicFlows-3,Mathewson96,1.6150,1.4220,0.2810,0.1890,0.1060,True,True,True,True,True,True,True,-
IC0387,70.4342,-7.0862,SAB(rs)c,4528,2,4339.7575,2,60.3409,0.3579,CosmicFlows-3,ShellFlow/Mathewson96,1.7820,1.5880,0.4260,0.2860,0.1600,True,True,True,True,True,True,True,-
IC0407,79.4275,-15.5234,Sc:,2823,2,2577.5209,2,39.8760,0.2589,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2740,0.1840,0.1030,False,False,False,False,False,False,False,-
IC0416,80.9849,-17.2604,SB(s)c pec:,3190,4,2904.0701,4,45.6090,0.2515,CosmicFlows-3,Mathewson96,1.4770,1.2890,0.1890,0.1270,0.0710,False,False,False,False,False,False,False,-
IC0467,112.5766,79.8725,SAB(s)c:,2033,3,2161.2457,3,22.6091,0.2707,CosmicFlows-3,Courteau97,1.4150,1.2310,0.0960,0.0640,0.0360,True,True,True,True,True,True,True,-
IC0529,139.6367,73.7593,SA(s)c:,2258,1,2023.4045,1,31.3246,0.2670,CosmicFlows-3,Courteau97,0.3090,0.2520,0.0760,0.0510,0.0280,False,False,True,True,True,True,True,-
IC0625,160.6585,-23.9356,Sc? sp,1041,1,873.4369,1,14.9582,0.3425,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2270,0.1530,0.0850,False,False,False,False,False,False,False,-
IC0635,160.4387,15.6433,S?,6600,10,6802.0965,10,95.0935,0.2958,CosmicFlows-3,Mathewson96,0.5240,0.4340,0.1050,0.0700,0.0390,True,True,True,True,True,True,True,-
IC0677,168.4854,12.3011,Sbc,3250,1,3080.6877,1,53.7864,0.2633,CosmicFlows-3,Courteau97,0.1800,0.1460,0.0640,0.0430,0.0240,False,False,True,True,True,True,True,-
IC0716,174.7639,-0.2060,Sbc pec sp,5414,2,5720.6873,2,72.6644,0.2323,CosmicFlows-3,Mathewson96,0.3950,0.3250,0.0790,0.0530,0.0300,True,True,True,True,True,True,True,Light_symmetry
IC0721,175.6203,-8.3403,SB(s)cd? sp HII,6719,10,7045.0184,10,94.1008,0.3915,CosmicFlows-3,Mathewson96,0.8600,0.7270,0.1390,0.0930,0.0520,False,False,True,True,True,True,True,-
IC0727,176.1192,10.7838,Sb,5908,1,5580.3653,1,78.8283,0.2997,CosmicFlows-3,Mathewson96,1.1080,0.9480,0.2120,0.1430,0.0800,False,False,True,True,True,True,True,Light_symmetry
IC0728,176.2103,-1.6013,SB(rs)b,8513,2,8476.1166,2,124.0316,0.2705,CosmicFlows-3,Mathewson96,0.3520,0.2880,0.0670,0.0450,0.0250,True,True,True,True,True,True,True,-
IC0750,179.7175,42.7225,Sab: sp,701,1,941.8294,1,18.0000,2.5000,Average Cluster Distance,SPARC,0.2010,0.1630,0.0690,0.0460,0.0260,True,True,True,True,True,True,True,-
IC0756,180.7409,4.8459,(R')SA(s)c: AGN,6275,8,6498.4794,8,85.2280,0.3634,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0620,0.0410,0.0230,False,True,True,True,True,True,True,-
IC0768,182.9484,12.1437,Scd:,4018,1,3797.8014,1,60.6367,0.1713,CosmicFlows-3,Mathewson96,0.2870,0.2350,0.0920,0.0620,0.0350,True,True,True,True,True,True,True,-
IC0784,185.6252,-4.6527,SAB(rs)bc:,4872,2,5016.0875,2,66.8797,0.2155,CosmicFlows-3,Mathewson96,0.9810,0.8350,0.1760,0.1180,0.0660,True,True,True,True,True,True,True,-
IC0796,187.3598,16.4048,S0/a,1558,2,1676.0744,2,16.5000,3.1350,Average Cluster Distance,SHIVir,0.2660,0.2170,0.0980,0.0660,0.0370,True,True,True,True,True,True,True,-
IC0797,187.9782,15.1239,SB(s)c II.5 HII,2097,6,2320.8852,6,16.4000,4.4000,Surface Brightness Fluctuations,SHIVir,0.8910,0.7540,0.1000,0.0670,0.0370,True,True,True,True,True,True,True,-
IC0800,188.4861,15.3548,SB(rs)c pec? HII,2340,1,2619.2401,1,17.5000,8.8000,Surface Brightness Fluctuations,SHIVir,0.4600,0.3790,0.1220,0.0820,0.0460,True,True,True,True,True,True,True,-
IC0842,195.1648,29.0194,Sb,7289,3,6940.6573,3,100.6527,0.4226,CosmicFlows-3,Courteau97,0.4920,0.4070,0.0450,0.0300,0.0170,True,True,True,True,True,True,True,-
IC0871,199.4944,4.4034,Sb,6219,3,5961.6221,3,83.4088,0.3181,CosmicFlows-3,Courteau97,0.5770,0.4800,0.1190,0.0800,0.0450,True,True,True,True,True,True,True,-
IC0900,203.6792,9.3369,SAB(s)bc,7068,1,6951.4287,1,100.0820,0.8589,CosmicFlows-3,Mathewson96,0.2550,0.2080,0.0880,0.0590,0.0330,True,True,True,True,True,True,True,-
IC0952,208.4247,3.3774,SBbc,4680,3,4631.2424,3,60.5832,0.2274,CosmicFlows-3,Mathewson96,0.2230,0.1810,0.0970,0.0650,0.0360,True,True,True,True,True,True,True,-
IC0984,212.5323,18.3647,Sb,5101,3,5460.6230,3,65.0901,0.2863,CosmicFlows-3,Mathewson96,0.2980,0.2430,0.1030,0.0700,0.0390,False,False,True,True,True,True,True,-
IC1048,220.7417,4.8895,S,1644,4,1392.1364,4,22.8514,0.4834,CosmicFlows-3,Mathewson96,0.8190,0.6910,0.1190,0.0800,0.0450,True,True,True,True,True,True,True,-
IC1133,235.3000,15.5734,Scd:,4049,3,3753.4465,3,55.3703,0.2220,CosmicFlows-3,Courteau97,0.7780,0.6540,0.1240,0.0830,0.0470,False,False,True,True,True,True,True,Light_symmetry
IC1192,241.6380,17.7756,Sb AGN,11373,13,11337.1046,13,148.6520,0.3135,CosmicFlows-3,SCII,0.6940,0.5810,0.1560,0.1050,0.0590,False,False,True,True,True,True,True,Light_symmetry
IC1231,251.7459,58.4232,Scd: AGN?,5253,5,5530.1955,5,68.8391,0.2114,CosmicFlows-3,Courteau97,0.1270,0.1020,0.0450,0.0300,0.0170,True,True,True,True,True,True,True,-
IC1237,254.0669,55.0265,SB(s)c:,8594,40,8535.1429,40,110.6689,0.5984,CosmicFlows-3,Courteau97,0.2550,0.2080,0.0860,0.0580,0.0320,True,True,True,True,True,True,True,-
IC1279,272.8141,36.0078,Sb,6477,7,6233.4801,7,82.1417,0.2457,CosmicFlows-3,ShellFlow,1.5630,1.3710,0.1310,0.0880,0.0490,True,True,True,True,True,True,True,-
IC1321,307.0460,-18.2915,(R')SB(r)bc HII,6660,10,7015.7410,10,80.0712,0.4581,CosmicFlows-3,Mathewson96,1.6630,1.4690,0.2260,0.1520,0.0850,False,False,False,False,False,False,False,-
IC1328,310.4877,-19.6331,Sc,10956,10,10646.1091,10,140.9504,0.2279,CosmicFlows-3,Mathewson96,1.4770,1.2890,0.1430,0.0960,0.0540,False,False,False,False,False,False,False,-
IC1330,311.5623,-14.0232,Sc? sp,8363,10,8055.5111,10,106.8779,0.5267,CosmicFlows-3,Mathewson96,1.3160,1.1390,0.1570,0.1050,0.0590,False,False,False,False,False,False,False,-
IC1339,314.4813,-17.9428,SB(rs)ab poss. LINER,8408,10,8578.3127,10,104.2351,0.2689,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2200,0.1480,0.0830,False,False,False,False,False,False,False,-
IC1401,326.7479,1.7127,SAB(r)bc:,4719,2,4686.5485,2,59.0809,0.2989,CosmicFlows-3,Courteau97,1.7820,1.5880,0.3210,0.2160,0.1210,True,True,True,True,True,True,True,-
IC1435,333.3595,-22.0967,SA(rs:)b;ALG HII,5336,8,5614.9604,8,62.9829,0.2731,CosmicFlows-3,ShellFlow/Mathewson96,0.5240,0.4340,0.1070,0.0720,0.0400,False,False,False,False,False,False,False,-
IC1474,348.2136,5.8064,Scd:,3488,2,3563.1947,2,42.8291,0.2297,CosmicFlows-3,Courteau97/Mathewson96,1.7820,1.5880,0.3510,0.2360,0.1320,True,True,True,True,True,True,True,Light_symmetry
IC1488,351.4106,15.3544,Sb,12357,4,12615.0601,4,150.6861,0.2847,CosmicFlows-3,SCII,0.7780,0.6540,0.2210,0.1490,0.0830,True,True,True,True,True,True,True,-
IC1501,353.6669,-3.1528,SAB(s)bc pec: HII,5162,4,5334.4427,4,60.6598,0.2631,CosmicFlows-3,ShellFlow,1.1730,1.0080,0.1390,0.0930,0.0520,True,True,True,True,True,True,True,-
IC1504,355.3312,4.0175,Sb HII,6271,4,6454.8935,4,79.4158,0.3024,CosmicFlows-3,ShellFlow,1.7450,1.5510,0.1950,0.1310,0.0730,True,True,True,True,True,True,True,-
IC1532,2.4700,-64.3721,Sb,1831,10,1618.4703,10,27.2027,0.4148,CosmicFlows-3,Mathewson96,0.1910,0.1550,0.0650,0.0440,0.0240,True,True,True,True,True,True,True,Light_symmetry
IC1582,11.5701,-24.2793,Sb-c,10577,10,10811.5982,10,133.5706,0.2914,CosmicFlows-3,Mathewson96,0.4700,0.3880,0.0850,0.0570,0.0320,True,True,True,True,True,True,True,-
IC1595,13.4460,-45.1866,Sbc,7323,10,7260.8954,10,92.7763,0.3664,CosmicFlows-3,Mathewson96,0.1590,0.1280,0.0530,0.0360,0.0200,True,True,True,True,True,True,True,Light_symmetry
IC1597,13.3837,-58.1071,(R')SB(rs)b:,5974,10,5953.6810,10,74.3270,0.2865,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0620,0.0410,0.0230,True,True,True,True,True,True,True,-
IC1603,14.2487,-45.4129,Sc,7908,10,7551.0675,10,105.7073,0.2574,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0630,0.0420,0.0240,True,True,True,True,True,True,True,-
IC1615,16.0293,-51.1331,SB(r)bc,7671,10,7713.4364,10,95.7073,0.2977,CosmicFlows-3,Mathewson96,0.1590,0.1280,0.0570,0.0390,0.0220,True,True,True,True,True,True,True,-
IC1627,17.0452,-46.0941,SB(s)b: sp,6056,10,5766.3830,10,76.1767,0.2915,CosmicFlows-3,SCII/Mathewson96,0.1480,0.1200,0.0510,0.0350,0.0190,True,True,True,True,True,True,True,Light_symmetry
IC1630,17.0699,-46.7540,Sb pec sp,6840,10,6705.9562,10,84.1472,0.2916,CosmicFlows-3,Mathewson96,0.1480,0.1200,0.0520,0.0350,0.0200,True,True,True,True,True,True,True,Light_symmetry
IC1649,17.9623,-55.8573,Sbc,5338,10,5661.4593,10,66.9118,0.2885,CosmicFlows-3,Mathewson96,0.2770,0.2260,0.0980,0.0660,0.0370,False,True,True,True,True,True,True,-
IC1650,18.0795,-50.4017,SAB(rs)ab,7360,10,7343.7340,10,96.4239,0.3003,CosmicFlows-3,Mathewson96,0.1050,0.0850,0.0360,0.0240,0.0130,True,True,True,True,True,True,True,Light_symmetry
IC1657,18.5293,-32.6509,(R')SB(s)bc;Sy2HII,3583,4,3496.5816,4,44.3600,0.2031,CosmicFlows-3,Mathewson96,0.2550,0.2080,0.0870,0.0580,0.0330,True,True,True,True,True,True,True,-
IC1683,20.6625,34.4369,Sc,4869,16,4555.2168,16,54.1529,0.3628,CosmicFlows-3,ShellFlow,1.5060,1.3170,0.1620,0.1090,0.0610,False,False,False,False,False,False,False,-
IC1720,25.0900,-28.9127,Sbc,5684,10,5650.5718,10,77.8985,0.3114,CosmicFlows-3,Mathewson96,0.5670,0.4710,0.0590,0.0400,0.0220,True,True,True,True,True,True,True,-
IC1728,26.9354,-33.6015,SAB(s)bc,8645,10,8514.2147,10,109.9419,0.2837,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0620,0.0420,0.0230,True,True,True,True,True,True,True,-
IC1762,29.4527,-33.2398,SB(s)bc HII,5649,1,5738.0706,1,77.0336,0.5696,CosmicFlows-3,ShellFlow/Mathewson96,0.2010,0.1630,0.0710,0.0470,0.0270,True,True,True,True,True,True,True,-
IC1769,30.2288,-31.9198,Sb:,5483,10,5684.1049,10,72.1468,0.4222,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0620,0.0420,0.0230,True,True,True,True,True,True,True,Light_symmetry
IC1783,32.5255,-32.9399,SA(rs)b? HII,3348,10,3080.5482,10,46.0267,0.2393,CosmicFlows-3,Mathewson96,0.1370,0.1110,0.0460,0.0310,0.0170,True,True,True,True,True,True,True,-
IC1784,34.0533,32.6495,SA(rs)bc pec:,4817,2,4494.5315,2,51.0277,0.2553,CosmicFlows-3,ShellFlow,1.7820,1.5880,0.3240,0.2180,0.1220,False,False,False,False,False,False,False,-
IC1788,33.9582,-31.2010,SB(s)bc? HII,3521,8,3168.8462,8,46.5768,0.2717,CosmicFlows-3,Mathewson96,0.2120,0.1720,0.0730,0.0490,0.0270,False,True,True,True,True,True,True,-
IC1797,36.3662,20.3953,SBc,4116,17,4160.8854,17,44.3937,0.2576,CosmicFlows-3,Courteau97,0.8040,0.8110,0.6360,0.4270,0.2390,True,True,True,True,True,True,True,-
IC1839,41.1788,15.2401,Sbc,7515,3,7285.7471,3,92.8885,0.2419,CosmicFlows-3,Courteau97,1.6430,1.5310,0.3290,0.2210,0.1240,False,False,True,True,True,True,True,-
IC1859,42.2664,-31.1725,Sb;Sy2 HII,5863,10,5580.3153,10,81.0899,0.2873,CosmicFlows-3,Mathewson96,0.2230,0.1810,0.0770,0.0510,0.0290,True,True,True,True,True,True,True,-
IC1862,42.9950,-33.3402,SAbc: sp,6395,3,6048.4277,3,90.3317,0.3174,CosmicFlows-3,Mathewson96,0.2550,0.2080,0.0890,0.0600,0.0340,True,True,True,True,True,True,True,Light_symmetry
IC1885,46.6685,-32.8636,Sc?,4755,10,4905.7860,10,62.7016,0.4081,CosmicFlows-3,Mathewson96,0.1160,0.0940,0.0420,0.0280,0.0160,True,True,True,True,True,True,True,-
IC1898,47.5825,-22.4049,SB(s)c: sp HII,1283,1,983.2410,1,16.4046,0.4548,CosmicFlows-3,Mathewson96,0.2120,0.1720,0.0740,0.0500,0.0280,True,True,True,True,True,True,True,-
IC1906,49.0235,-34.3606,(R')SB(s)bc? HII,4940,10,4680.8372,10,65.4875,0.7203,CosmicFlows-3,Mathewson96,0.2770,0.2260,0.0970,0.0650,0.0370,True,True,True,True,True,True,True,-
IC1913,49.8939,-32.4650,SBb? sp,1443,1,1302.0276,1,17.5333,0.3093,CosmicFlows-3,Mathewson96,0.1590,0.1280,0.0520,0.0350,0.0200,True,True,True,True,True,True,True,-
IC1914,49.8552,-49.5997,SA(s)cd,1029,1,996.5887,1,20.7554,2.9462,CosmicFlows-3,Mathewson96,0.1910,0.1550,0.0650,0.0440,0.0240,True,True,True,True,True,True,True,-
IC1962,53.9062,-21.2941,SB(s)dm,1814,2,1529.1819,2,28.2519,0.3437,CosmicFlows-3,Mathewson96,0.3090,0.2520,0.0900,0.0610,0.0340,False,False,True,True,True,True,True,-
IC1997,56.2163,-59.1377,SAB(rs)c?,5463,10,5407.7486,10,68.8103,0.3699,CosmicFlows-3,Mathewson96,0.2440,0.1990,0.0830,0.0560,0.0310,True,True,True,True,True,True,True,Light_symmetry
IC2014,58.8403,-56.7463,SB(s)c:,7279,10,6917.8604,10,97.3683,0.2463,CosmicFlows-3,Mathewson96,0.1590,0.1280,0.0570,0.0380,0.0210,True,True,True,True,True,True,True,-
IC2036,62.4796,-39.6887,(R'_2)SB(s)b,6254,38,6066.2719,38,87.8162,0.4961,CosmicFlows-3,ShellFlow,0.1160,0.0940,0.0410,0.0280,0.0160,True,True,True,True,True,True,True,-
IC2066,65.8847,-54.7334,(R'_2)SAB(s)b,11569,10,11797.0085,10,147.6057,0.3028,CosmicFlows-3,Mathewson96,0.0950,0.0760,0.0320,0.0210,0.0120,True,True,True,True,True,True,True,-
IC2070,66.1487,-57.9809,SAB(rs)bc,7028,30,7181.4052,30,93.4319,0.3905,CosmicFlows-3,ShellFlow,0.1690,0.1370,0.0570,0.0380,0.0210,True,True,True,True,True,True,True,-
IC2079,67.1284,-53.7379,SB(rs)ab,10752,10,11040.5372,10,136.0751,0.3116,CosmicFlows-3,Mathewson96,0.1050,0.0850,0.0390,0.0260,0.0150,False,True,True,True,True,True,True,-
IC2085,67.8510,-54.4168,S0^0^ pec sp,982,10,1149.4278,10,18.4905,0.3920,CosmicFlows-3,Mathewson96,0.1160,0.0940,0.0370,0.0250,0.0140,False,True,True,True,True,True,True,Light_symmetry
IC2103,69.9502,-76.8368,Sc: sp,4320,10,4203.2888,10,56.2702,0.2871,CosmicFlows-3,Mathewson96,0.9400,0.9300,0.2450,0.1650,0.0920,False,False,False,False,False,False,False,-
IC2106,74.1412,-28.5039,(R')SB(r)ab,4975,5,5271.2752,5,67.7973,0.2463,CosmicFlows-3,ShellFlow/Mathewson96,0.2550,0.2080,0.0890,0.0600,0.0330,True,True,True,True,True,True,True,-
IC2129,82.9603,-23.1450,SB(s)dm,1823,6,1624.2842,6,28.0633,0.2876,CosmicFlows-3,Mathewson96,0.9010,0.7630,0.1310,0.0880,0.0490,False,False,True,True,True,True,True,-
IC2135,83.3037,-36.3988,Scd: sp,1312,4,1370.2199,4,27.0877,0.2955,CosmicFlows-3,Mathewson96,0.3520,0.2880,0.1230,0.0830,0.0460,False,False,True,True,True,True,True,Light_symmetry
IC2143,86.7192,-18.7264,(R'_2)SB(s)bc:,3051,2,3087.0388,2,45.5554,0.2721,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2770,0.1860,0.1040,False,False,True,True,True,True,True,-
IC2150,87.8273,-38.3205,SB(r:)bc:,3119,5,2811.5788,5,49.8413,0.2704,CosmicFlows-3,Mathewson96,0.9410,0.7990,0.1550,0.1040,0.0580,True,True,True,True,True,True,True,-
IC2151,88.1518,-17.7873,(R':)SB(s)c,3111,10,2855.2615,10,45.5674,0.3469,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2360,0.1590,0.0890,False,False,False,False,False,False,False,-
IC2160,88.8690,-76.9202,(R':)SB(rs)bc,4739,9,4957.8545,9,66.0568,0.3113,CosmicFlows-3,Mathewson96,-1.4600,-1.2190,0.2860,0.1920,0.1070,False,False,False,False,False,False,False,-
IC2202,111.9781,-67.5742,SAB(s)bc,3601,10,3589.1547,10,49.3655,0.2483,CosmicFlows-3,Mathewson96,-13.5890,-12.4670,0.3840,0.2580,0.1440,False,False,False,False,False,False,False,-
IC2219,120.6522,27.4375,Sc,5225,1,5484.3424,1,73.5505,0.3611,CosmicFlows-3,Courteau97,0.7780,0.6540,0.1210,0.0820,0.0460,False,False,True,True,True,True,True,-
IC2233,123.4955,45.7421,SB(s)d: sp HII,557,1,815.8884,1,10.7649,0.2684,CosmicFlows-3,SPARC,1.4460,1.2600,0.1690,0.1140,0.0640,True,True,True,True,True,True,True,-
IC2247,123.9962,23.1996,Sc,4295,3,4056.0853,3,64.0854,0.4205,CosmicFlows-3,Courteau97,1.5060,1.3170,0.1700,0.1140,0.0640,True,True,True,True,True,True,True,Light_symmetry
IC2387,129.6417,30.7987,Scd:,7689,4,7322.5636,4,109.4596,0.3014,CosmicFlows-3,Courteau97,1.1730,1.0080,0.1420,0.0950,0.0530,True,True,True,True,True,True,True,-
IC2469,140.7544,-32.4498,SAB:(rs)ab,1667,3,1487.6947,3,28.0172,0.2684,CosmicFlows-3,Mathewson96,-24.5230,-22.7690,0.4620,0.3110,0.1740,False,False,False,False,False,False,False,-
IC2510,146.9312,-32.8374,(R)SAB(r)a Sy2,2802,10,2833.7942,10,44.8346,0.3733,CosmicFlows-3,Mathewson96,-15.0360,-13.8250,0.4230,0.2840,0.1590,False,False,False,False,False,False,False,-
IC2511,147.3523,-32.8392,(R')Sa HII,2908,8,2931.9023,8,45.2431,0.3478,CosmicFlows-3,Mathewson96,-16.1760,-14.8960,0.3970,0.2670,0.1490,False,False,False,False,False,False,False,-
IC2522,148.7873,-33.1371,SA(s)cd HII,3019,5,2946.7222,5,45.5031,0.3216,CosmicFlows-3,Mathewson96,-4.3150,-3.8330,0.3010,0.2020,0.1130,False,False,False,False,False,False,False,-
IC2523,148.7897,-33.2102,S pec,2615,8,2561.2829,8,34.0339,0.3278,CosmicFlows-3,Mathewson96,-4.7220,-4.2090,0.2980,0.2000,0.1120,False,False,False,False,False,False,False,-
IC2531,149.9824,-29.6170,Sb HII,2472,3,2707.8157,3,35.6658,1.7104,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2670,0.1800,0.1010,False,False,False,False,False,False,False,-
IC2536,150.8759,-33.9498,SBc pec sp,2729,10,2435.5861,10,44.0418,0.3939,CosmicFlows-3,Mathewson96,-3.1860,-2.7950,0.3450,0.2320,0.1300,False,False,False,False,False,False,False,-
IC2537,150.9662,-27.5709,SAB(rs)c,2793,2,2631.4771,2,47.3868,0.2296,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.3110,0.2090,0.1170,False,False,False,False,False,False,False,-
