galaxy,source,log_gbar,log_gobs,log_res,sigma_log_gobs,R_kpc,env_dense,logMh
UGC1230,deBlok2002,-11.363007,-10.35111,0.250185,0.167851,2.23,field,11.0
UGC1230,deBlok2002,-11.386151,-10.164841,0.449076,0.105016,3.71,field,11.0
UGC1230,deBlok2002,-11.366767,-10.162978,0.440368,0.088513,5.2,field,11.0
UGC1230,deBlok2002,-11.390093,-10.263518,0.352546,0.087678,6.68,field,11.0
UGC1230,deBlok2002,-11.390128,-10.375901,0.240182,0.090232,8.17,field,11.0
UGC1230,deBlok2002,-11.39093,-10.515904,0.100616,0.125666,12.63,field,11.0
UGC1230,deBlok2002,-11.391609,-10.535033,0.081857,0.113602,14.11,field,11.0
UGC1230,deBlok2002,-11.489446,-10.837974,-0.168035,0.086196,24.51,field,11.0
UGC1230,deBlok2002,-11.645546,-10.94811,-0.194399,0.084749,30.45,field,11.0
UGC1230,deBlok2002,-11.785785,-11.004352,-0.17617,0.084749,34.66,field,11.0
UGC3371,deBlok2002,-11.722462,-11.266689,-0.472048,0.87308,0.56,field,11.0
UGC3371,deBlok2002,-11.954886,-11.038807,-0.121666,0.383359,0.93,field,11.0
UGC3371,deBlok2002,-12.731205,-10.911345,0.406153,0.934881,1.25,field,11.0
UGC3371,deBlok2002,-12.492393,-10.814096,0.381313,0.787923,1.58,field,11.0
UGC3371,deBlok2002,-11.891291,-10.750226,0.133557,0.508305,1.92,field,11.0
UGC3371,deBlok2002,-11.755602,-10.682397,0.129814,0.156342,2.42,field,11.0
UGC3371,deBlok2002,-11.854083,-10.649409,0.214804,0.280056,2.8,field,11.0
UGC3371,deBlok2002,-12.005684,-10.631804,0.311902,0.300762,3.26,field,11.0
UGC3371,deBlok2002,-11.963323,-10.626268,0.295289,0.149482,3.6,field,11.0
UGC3371,deBlok2002,-11.643728,-10.587247,0.165495,0.39527,5.13,field,11.0
UGC3371,deBlok2002,-11.625332,-10.584692,0.158227,0.401811,5.28,field,11.0
UGC3371,deBlok2002,-11.634546,-10.577115,0.170725,0.122856,5.78,field,11.0
UGC3371,deBlok2002,-11.650065,-10.573252,0.18287,0.227922,6.28,field,11.0
UGC3371,deBlok2002,-11.633838,-10.573163,0.174299,0.062548,6.57,field,11.0
UGC3371,deBlok2002,-11.614416,-10.582056,0.155028,0.059263,7.47,field,11.0
UGC3371,deBlok2002,-11.537302,-10.60299,0.09274,0.057215,8.41,field,11.0
UGC3371,deBlok2002,-11.501808,-10.620812,0.055799,0.055417,9.34,field,11.0
UGC3371,deBlok2002,-11.530819,-10.635385,0.056856,0.053717,10.28,field,11.0
UGC4173,deBlok2002,-11.516143,-11.371111,-0.686772,0.643235,0.73,field,11.0
UGC4173,deBlok2002,-11.981441,-11.197857,-0.26682,0.34856,1.22,field,11.0
UGC4173,deBlok2002,-11.896473,-11.108642,-0.222137,0.374089,1.71,field,11.0
UGC4173,deBlok2002,-11.71478,-11.059313,-0.268751,0.431647,2.25,field,11.0
UGC4173,deBlok2002,-11.386797,-11.041073,-0.426803,0.178902,2.69,field,11.0
UGC4173,deBlok2002,-11.544167,-11.029367,-0.329946,0.164636,3.71,field,11.0
UGC4173,deBlok2002,-11.819871,-11.021466,-0.175284,0.142542,4.86,field,11.0
UGC4173,deBlok2002,-11.703725,-11.053754,-0.269065,0.130457,6.25,field,11.0
UGC4173,deBlok2002,-11.634276,-11.041668,-0.293972,0.11888,7.32,field,11.0
UGC4173,deBlok2002,-11.522803,-11.049717,-0.361791,0.110762,8.59,field,11.0
UGC4173,deBlok2002,-11.551754,-11.048965,-0.345467,0.103662,9.79,field,11.0
UGC4173,deBlok2002,-11.470701,-11.062822,-0.403012,0.099322,11.01,field,11.0
UGC4173,deBlok2002,-11.50377,-11.06437,-0.386701,0.094445,12.22,field,11.0
UGC4325,deBlok2002,-11.888392,-10.983978,-0.101719,2.574433,0.15,field,11.0
UGC4325,deBlok2002,-11.423692,-10.519527,0.114809,0.26152,0.44,field,11.0
UGC4325,deBlok2002,-11.254619,-10.32393,0.21787,0.239647,0.74,field,11.0
UGC4325,deBlok2002,-11.188328,-10.242149,0.262935,0.1242,1.03,field,11.0
UGC4325,deBlok2002,-11.182678,-10.174587,0.327356,0.117143,1.32,field,11.0
UGC4325,deBlok2002,-11.165509,-10.116751,0.375633,0.085721,1.62,field,11.0
UGC4325,deBlok2002,-11.118256,-10.073762,0.392217,0.075133,1.91,field,11.0
UGC4325,deBlok2002,-11.078532,-10.035528,0.408139,0.163264,2.21,field,11.0
UGC4325,deBlok2002,-11.043499,-10.005365,0.418535,0.060699,2.5,field,11.0
UGC4325,deBlok2002,-11.011134,-9.980609,0.42495,0.055843,2.79,field,11.0
UGC4325,deBlok2002,-10.991038,-9.968951,0.42518,0.052012,3.09,field,11.0
UGC4325,deBlok2002,-10.984149,-9.96684,0.423367,0.063609,3.38,field,11.0
UGC4325,deBlok2002,-10.98991,-9.961431,0.432058,0.096059,3.68,field,11.0
UGC4325,deBlok2002,-11.003945,-9.965239,0.436235,0.113022,3.97,field,11.0
UGC4325,deBlok2002,-11.025744,-9.972345,0.441503,0.142859,4.27,field,11.0
UGC4325,deBlok2002,-11.04664,-9.971338,0.454337,0.247966,4.56,field,11.0
UGC5005,deBlok2002,-11.80757,-11.045038,-0.205348,0.483877,0.76,field,11.0
UGC5005,deBlok2002,-11.606502,-10.820011,-0.08716,0.715732,2.27,field,11.0
UGC5005,deBlok2002,-11.587978,-10.694006,0.028927,0.202683,3.79,field,11.0
UGC5005,deBlok2002,-11.518395,-10.684978,0.000574,0.091163,5.3,field,11.0
UGC5005,deBlok2002,-11.537747,-10.685499,0.01047,0.114819,6.82,field,11.0
UGC5005,deBlok2002,-11.537871,-10.689203,0.006832,0.145663,8.33,field,11.0
UGC5005,deBlok2002,-11.533699,-10.692276,0.001515,0.314514,9.85,field,11.0
UGC5005,deBlok2002,-11.558109,-10.756053,-0.049141,0.089552,17.42,field,11.0
UGC5005,deBlok2002,-11.613213,-10.805274,-0.068834,0.087383,20.45,field,11.0
UGC5005,deBlok2002,-11.637067,-10.830986,-0.0818,0.087206,21.96,field,11.0
UGC5005,deBlok2002,-11.707823,-10.939686,-0.152819,0.087648,27.7,field,11.0
UGC5750,deBlok2002,-11.761427,-11.632445,-0.817149,0.508939,0.82,field,11.0
UGC5750,deBlok2002,-11.577751,-11.105522,-0.38807,0.16052,2.45,field,11.0
UGC5750,deBlok2002,-11.610617,-10.92594,-0.190888,0.101156,4.08,field,11.0
UGC5750,deBlok2002,-11.599595,-10.854326,-0.125172,0.07874,5.71,field,11.0
WALLABY J101655-485238,WALLABY,-11.93841,-11.40034,-0.491831,4.634791,5.092,field,11.0
WALLABY J101655-485238,WALLABY,-11.888017,-10.508503,0.373559,0.727841,8.484,field,11.0
WALLABY J101655-485238,WALLABY,-11.865351,-10.141256,0.728888,0.095561,11.876,field,11.0
WALLABY J101655-485238,WALLABY,-11.832207,-10.142033,0.710655,0.044773,15.266,field,11.0
WALLABY J101655-485238,WALLABY,-11.781334,-10.149955,0.675873,0.015487,18.658,field,11.0
WALLABY J101655-485238,WALLABY,-11.741141,-10.189577,0.614971,0.02361,22.051,field,11.0
WALLABY J101655-485238,WALLABY,-11.721499,-10.237345,0.556784,0.028926,25.443,field,11.0
WALLABY J101655-485238,WALLABY,-11.715206,-10.290886,0.499903,0.017909,28.835,field,11.0
WALLABY J101655-485238,WALLABY,-11.721016,-10.346136,0.447737,0.015181,32.227,field,11.0
WALLABY J101655-485238,WALLABY,-11.736214,-10.438114,0.363822,0.040349,35.62,field,11.0
WALLABY J101655-485238,WALLABY,-11.753248,-10.534547,0.276418,0.058369,39.012,field,11.0
WALLABY J101655-485238,WALLABY,-11.767589,-10.593736,0.224821,0.081341,42.402,field,11.0
WALLABY J101655-485238,WALLABY,-11.783531,-10.624785,0.202205,0.095825,45.794,field,11.0
WALLABY J101655-485238,WALLABY,-11.806579,-10.642638,0.196529,0.088307,49.186,field,11.0
WALLABY J101457-433710,WALLABY,-11.737588,-9.782995,1.019669,0.176829,5.517,field,11.0
WALLABY J101457-433710,WALLABY,-11.720325,-9.777041,1.016465,0.07461,9.192,field,11.0
WALLABY J101457-433710,WALLABY,-11.734089,-10.111272,0.689537,0.074819,12.867,field,11.0
WALLABY J101457-433710,WALLABY,-11.765802,-10.184411,0.6332,0.006656,16.54,field,11.0
WALLABY J101457-433710,WALLABY,-11.801792,-10.244871,0.591769,0.041493,20.215,field,11.0
WALLABY J101457-433710,WALLABY,-11.838347,-10.337944,0.51798,0.036349,23.891,field,11.0
WALLABY J101457-433710,WALLABY,-11.882357,-10.631902,0.247185,0.208363,27.566,field,11.0
WALLABY J101457-433710,WALLABY,-11.92565,-10.664945,0.236874,0.181056,31.241,field,11.0
WALLABY J101457-433710,WALLABY,-11.966761,-10.6802,0.243157,0.144186,34.916,field,11.0
WALLABY J101457-433710,WALLABY,-12.005366,-10.69127,0.252271,0.108783,38.592,field,11.0
WALLABY J101457-433710,WALLABY,-12.042158,-10.707657,0.255085,0.084197,42.267,field,11.0
WALLABY J101457-433710,WALLABY,-12.080178,-10.729301,0.253248,0.06891,45.94,field,11.0
WALLABY J101457-433710,WALLABY,-12.11509,-10.751579,0.249128,0.057484,49.615,field,11.0
WALLABY J101457-433710,WALLABY,-12.149567,-10.769529,0.249084,0.043118,53.29,field,11.0
WALLABY J101457-433710,WALLABY,-12.185174,-10.783047,0.254031,0.026027,56.966,field,11.0
WALLABY J101457-433710,WALLABY,-12.219551,-10.795525,0.259356,0.010036,60.641,field,11.0
WALLABY J101219-471739,WALLABY,-11.686756,-10.041724,0.733943,0.317979,4.718,dense,11.0
WALLABY J101219-471739,WALLABY,-11.657073,-10.057933,0.701926,0.097768,7.861,dense,11.0
WALLABY J101219-471739,WALLABY,-11.660197,-10.121063,0.640461,0.022216,11.005,dense,11.0
WALLABY J101219-471739,WALLABY,-11.678777,-10.213479,0.557942,0.0202,14.146,dense,11.0
WALLABY J101219-471739,WALLABY,-11.706296,-10.279098,0.506958,0.01089,17.289,dense,11.0
WALLABY J101219-471739,WALLABY,-11.741153,-10.340822,0.463733,0.006658,20.432,dense,11.0
WALLABY J101219-471739,WALLABY,-11.783311,-10.405532,0.421342,0.009759,23.576,dense,11.0
WALLABY J101219-471739,WALLABY,-11.83116,-10.462974,0.389161,0.007217,26.719,dense,11.0
WALLABY J101219-471739,WALLABY,-11.88386,-10.514893,0.364984,0.001035,29.862,dense,11.0
WALLABY J101219-471739,WALLABY,-11.938893,-10.578254,0.330508,0.001059,33.006,dense,11.0
WALLABY J100656-450242,WALLABY,-11.516816,-9.902817,0.781885,0.004423,6.395,dense,11.0
WALLABY J100656-450242,WALLABY,-11.51502,-9.999149,0.684585,0.013878,10.655,dense,11.0
WALLABY J100656-450242,WALLABY,-11.556048,-10.137129,0.568675,0.016594,14.915,dense,11.0
WALLABY J100656-450242,WALLABY,-11.617843,-10.257156,0.481761,0.002401,19.173,dense,11.0
WALLABY J100656-450242,WALLABY,-11.6936,-10.360291,0.419016,0.003913,23.433,dense,11.0
WALLABY J100656-450242,WALLABY,-11.780739,-10.421661,0.403852,0.020761,27.693,dense,11.0
WALLABY J100916-431959,WALLABY,-11.826698,-10.419746,0.430037,0.000916,7.656,field,11.0
WALLABY J100916-431959,WALLABY,-11.804506,-10.5796,0.258473,0.008532,12.757,field,11.0
WALLABY J100916-431959,WALLABY,-11.815811,-10.656811,0.187229,0.038621,17.857,field,11.0
WALLABY J100916-431959,WALLABY,-11.841778,-10.706462,0.15127,0.04711,22.955,field,11.0
WALLABY J100916-431959,WALLABY,-11.875919,-10.778285,0.097418,0.003616,28.055,field,11.0
WALLABY J100916-431959,WALLABY,-11.914024,-10.850831,0.044889,0.057134,33.156,field,11.0
WALLABY J100916-431959,WALLABY,-11.955459,-10.9166,0.00084,0.06972,38.257,field,11.0
WALLABY J100916-431959,WALLABY,-12.006841,-10.965165,-0.020854,0.052664,43.357,field,11.0
WALLABY J094524-480828,WALLABY,-11.785081,-11.01841,-0.190601,0.18328,1.607,field,11.0
WALLABY J094524-480828,WALLABY,-11.789595,-11.128153,-0.297957,0.07355,2.677,field,11.0
WALLABY J094524-480828,WALLABY,-11.825502,-11.144349,-0.295197,0.033175,3.748,field,11.0
WALLABY J094524-480828,WALLABY,-11.874334,-11.159177,-0.284307,0.008118,4.818,field,11.0
WALLABY J094524-480828,WALLABY,-11.934861,-11.193822,-0.287174,0.025472,5.888,field,11.0
WALLABY J094524-480828,WALLABY,-12.003618,-11.238792,-0.296165,0.059222,6.959,field,11.0
WALLABY J094524-480828,WALLABY,-12.07735,-11.281418,-0.300341,0.079621,8.029,field,11.0
WALLABY J094524-480828,WALLABY,-12.154954,-11.323792,-0.302384,0.090428,9.1,field,11.0
WALLABY J101330-434301,WALLABY,-11.914907,-9.777249,1.118934,0.128664,7.592,field,11.0
WALLABY J101330-434301,WALLABY,-11.89304,-9.96708,0.917622,0.002963,12.65,field,11.0
WALLABY J101330-434301,WALLABY,-11.912696,-10.058212,0.836811,0.014304,17.708,field,11.0
WALLABY J101330-434301,WALLABY,-11.955692,-10.162115,0.755447,0.01027,22.762,field,11.0
WALLABY J101330-434301,WALLABY,-12.017173,-10.265607,0.6841,0.004025,27.82,field,11.0
WALLABY J101330-434301,WALLABY,-12.08836,-10.310816,0.675991,0.00351,32.878,field,11.0
WALLABY J100239-452950,WALLABY,-11.590357,-9.983321,0.740886,0.022675,5.931,dense,11.0
WALLABY J100239-452950,WALLABY,-11.600578,-10.130842,0.598838,0.02371,9.882,dense,11.0
WALLABY J100239-452950,WALLABY,-11.655267,-10.303341,0.455555,0.000596,13.833,dense,11.0
WALLABY J100239-452950,WALLABY,-11.731181,-10.465872,0.333395,0.01268,17.781,dense,11.0
WALLABY J100239-452950,WALLABY,-11.824235,-10.575495,0.27299,0.007157,21.732,dense,11.0
WALLABY J100239-452950,WALLABY,-11.931104,-10.693451,0.211229,0.050731,25.683,dense,11.0
WALLABY J101331-434904,WALLABY,-11.704337,-9.81381,0.971205,0.085316,6.854,field,11.0
WALLABY J101331-434904,WALLABY,-11.693353,-10.072468,0.706708,0.0,11.421,field,11.0
WALLABY J101331-434904,WALLABY,-11.719417,-10.194245,0.598779,0.008803,15.987,field,11.0
WALLABY J101331-434904,WALLABY,-11.774689,-10.325589,0.496724,0.002509,20.551,field,11.0
WALLABY J101331-434904,WALLABY,-11.86135,-10.427409,0.440629,0.0148,25.117,field,11.0
WALLABY J101331-434904,WALLABY,-11.963131,-10.996428,-0.074971,0.744763,29.684,field,11.0
WALLABY J094944-471059,WALLABY,-12.02308,-10.120295,0.832494,0.082839,8.693,field,11.0
WALLABY J094944-471059,WALLABY,-11.918944,-10.36674,0.531561,0.000627,14.485,field,11.0
WALLABY J094944-471059,WALLABY,-11.85964,-10.496676,0.370462,0.011073,20.276,field,11.0
WALLABY J094944-471059,WALLABY,-11.848207,-10.649246,0.211873,0.010995,26.064,field,11.0
WALLABY J094944-471059,WALLABY,-11.886378,-10.758663,0.122538,0.005972,31.856,field,11.0
WALLABY J094944-471059,WALLABY,-11.96503,-10.805709,0.116742,0.043172,37.647,field,11.0
WALLABY J100123-434533,WALLABY,-11.707898,-10.202445,0.584461,0.070099,6.002,dense,11.0
WALLABY J100123-434533,WALLABY,-11.703054,-10.483357,0.300977,0.032777,10.001,dense,11.0
WALLABY J100123-434533,WALLABY,-11.737057,-10.636363,0.16602,0.020867,14.0,dense,11.0
WALLABY J100123-434533,WALLABY,-11.801813,-10.764757,0.071893,0.009779,17.997,dense,11.0
WALLABY J100123-434533,WALLABY,-11.889098,-10.874417,0.008214,0.033758,21.996,dense,11.0
WALLABY J100123-434533,WALLABY,-11.984577,-10.973834,-0.041158,0.049876,25.995,dense,11.0
WALLABY J100437-490338,WALLABY,-12.372169,-10.592325,0.541318,0.083395,5.81,field,11.0
WALLABY J100437-490338,WALLABY,-12.347752,-10.655054,0.466016,0.030983,9.68,field,11.0
WALLABY J100437-490338,WALLABY,-12.353383,-10.741278,0.382693,0.004986,13.551,field,11.0
WALLABY J100437-490338,WALLABY,-12.393944,-10.861369,0.283478,0.00707,17.419,field,11.0
WALLABY J100542-480241,WALLABY,-12.322166,-10.014094,1.093791,0.185814,6.496,dense,11.0
WALLABY J100542-480241,WALLABY,-12.314268,-10.419111,0.684701,0.033881,10.824,dense,11.0
WALLABY J100542-480241,WALLABY,-12.345018,-10.583083,0.536579,0.018865,15.151,dense,11.0
WALLABY J100542-480241,WALLABY,-12.410333,-10.635096,0.518179,0.03386,19.476,dense,11.0
WALLABY J100542-480241,WALLABY,-12.461129,-10.720034,0.459335,0.015419,23.804,dense,11.0
WALLABY J100542-480241,WALLABY,-12.496353,-10.853399,0.344041,0.066936,28.132,dense,11.0
WALLABY J100801-473847,WALLABY,-12.129485,-10.679573,0.328613,0.052685,5.766,dense,11.0
WALLABY J100801-473847,WALLABY,-12.144674,-10.702375,0.313698,0.082669,9.608,dense,11.0
WALLABY J100801-473847,WALLABY,-12.202069,-10.74703,0.2988,0.071543,13.449,dense,11.0
WALLABY J100801-473847,WALLABY,-12.268803,-10.823451,0.256895,0.007764,17.288,dense,11.0
WALLABY J100036-465940,WALLABY,-11.740708,-10.647772,0.156547,0.015986,6.122,dense,11.0
WALLABY J100036-465940,WALLABY,-11.811323,-10.717158,0.124513,0.006707,10.201,dense,11.0
WALLABY J100036-465940,WALLABY,-11.944056,-11.019589,-0.108122,0.215474,14.28,dense,11.0
WALLABY J100036-465940,WALLABY,-12.087346,-11.121976,-0.135696,0.166015,18.356,dense,11.0
WALLABY J125548+041805,WALLABY,-11.257627,-9.478037,1.065422,0.016806,0.94,dense,11.0
WALLABY J125548+041805,WALLABY,-11.223121,-9.530944,0.993443,0.010921,1.566,dense,11.0
WALLABY J125548+041805,WALLABY,-11.225789,-9.616065,0.9098,0.008143,2.193,dense,11.0
WALLABY J125548+041805,WALLABY,-11.249089,-9.696519,0.842228,0.004596,2.82,dense,11.0
WALLABY J125548+041805,WALLABY,-11.290522,-9.794296,0.767282,0.009304,3.447,dense,11.0
WALLABY J125548+041805,WALLABY,-11.345948,-9.911195,0.680778,0.065039,4.075,dense,11.0
WALLABY J125548+041805,WALLABY,-11.405024,-9.955338,0.668853,0.061651,4.701,dense,11.0
WALLABY J125548+041805,WALLABY,-11.460988,-9.961104,0.693451,0.031738,5.329,dense,11.0
WALLABY J125548+041805,WALLABY,-11.513655,-9.999098,0.683901,0.032644,5.955,dense,11.0
WALLABY J125548+041805,WALLABY,-11.564292,-10.052238,0.657993,0.034951,6.582,dense,11.0
WALLABY J125548+041805,WALLABY,-11.612359,-10.102837,0.633147,0.021633,7.21,dense,11.0
WALLABY J125548+041805,WALLABY,-11.657276,-10.160275,0.599692,0.000672,7.836,dense,11.0
WALLABY J125548+041805,WALLABY,-11.699485,-10.227268,0.555168,0.027231,8.464,dense,11.0
WALLABY J125548+041805,WALLABY,-11.739528,-10.303435,0.500258,0.066928,9.09,dense,11.0
WALLABY J125548+041805,WALLABY,-11.777725,-10.372292,0.451627,0.107804,9.718,dense,11.0
WALLABY J125548+041805,WALLABY,-11.81455,-10.416563,0.426812,0.143718,10.345,dense,11.0
WALLABY J125548+041805,WALLABY,-11.850053,-10.471664,0.390427,0.152755,10.971,dense,11.0
WALLABY J125548+041805,WALLABY,-11.884599,-10.548566,0.3317,0.132102,11.599,dense,11.0
WALLABY J125548+041805,WALLABY,-11.918947,-10.611186,0.287117,0.110268,12.226,dense,11.0
WALLABY J125548+041805,WALLABY,-11.952896,-10.624802,0.291296,0.117304,12.853,dense,11.0
WALLABY J125549+040049,WALLABY,-11.603926,-10.115505,0.615968,0.007553,0.895,dense,11.0
WALLABY J125549+040049,WALLABY,-11.559437,-10.166609,0.541016,0.038776,1.492,dense,11.0
WALLABY J125549+040049,WALLABY,-11.555311,-10.220269,0.48514,0.041826,2.089,dense,11.0
WALLABY J125549+040049,WALLABY,-11.579084,-10.289903,0.428263,0.026644,2.686,dense,11.0
WALLABY J125549+040049,WALLABY,-11.627417,-10.359964,0.384069,0.019592,3.283,dense,11.0
WALLABY J125549+040049,WALLABY,-11.695474,-10.397986,0.382318,0.012552,3.88,dense,11.0
WALLABY J125549+040049,WALLABY,-11.776497,-10.393696,0.429575,0.010465,4.477,dense,11.0
WALLABY J125549+040049,WALLABY,-11.861429,-10.484896,0.383184,0.087344,5.074,dense,11.0
WALLABY J125451+023900,WALLABY,-11.287687,-9.895612,0.664407,0.064389,1.113,field,11.0
WALLABY J125451+023900,WALLABY,-11.295054,-10.007857,0.556213,0.03706,1.856,field,11.0
WALLABY J125451+023900,WALLABY,-11.351745,-10.118937,0.476204,0.061168,2.599,field,11.0
WALLABY J125451+023900,WALLABY,-11.432609,-10.213752,0.425425,0.063449,3.342,field,11.0
WALLABY J125451+023900,WALLABY,-11.526522,-10.314188,0.37574,0.054426,4.086,field,11.0
WALLABY J130315+074816,WALLABY,-11.931912,-9.790364,1.114739,0.093203,4.786,field,11.0
WALLABY J130315+074816,WALLABY,-11.773879,-10.00729,0.814596,0.09713,7.979,field,11.0
WALLABY J130315+074816,WALLABY,-11.685485,-10.079229,0.695761,0.03997,11.174,field,11.0
WALLABY J130315+074816,WALLABY,-11.652982,-10.116615,0.641063,0.016041,14.367,field,11.0
WALLABY J130315+074816,WALLABY,-11.669471,-10.122369,0.644097,0.085484,17.562,field,11.0
WALLABY J130315+074816,WALLABY,-11.727321,-10.180898,0.616321,0.098482,20.757,field,11.0
WALLABY J130315+074816,WALLABY,-11.807537,-10.535209,0.304464,0.198213,23.95,field,11.0
WALLABY J125604+034843,WALLABY,-11.616921,-10.131076,0.607348,0.046677,0.803,dense,11.0
WALLABY J125604+034843,WALLABY,-11.609059,-10.167376,0.566843,0.006555,1.338,dense,11.0
WALLABY J125604+034843,WALLABY,-11.630239,-10.198677,0.546863,0.011485,1.874,dense,11.0
WALLABY J125604+034843,WALLABY,-11.66744,-10.253569,0.511814,0.002697,2.41,dense,11.0
WALLABY J125604+034843,WALLABY,-11.725376,-10.34348,0.452707,0.029765,2.946,dense,11.0
WALLABY J125604+034843,WALLABY,-11.800635,-10.469067,0.366962,0.093474,3.482,dense,11.0
WALLABY J130305+035925,WALLABY,-11.53031,-10.281757,0.41021,0.056038,4.671,field,11.0
WALLABY J130305+035925,WALLABY,-11.505449,-10.449417,0.229158,0.045122,7.788,field,11.0
WALLABY J130305+035925,WALLABY,-11.536295,-10.585398,0.10979,0.035301,10.906,field,11.0
WALLABY J130305+035925,WALLABY,-11.606784,-10.678901,0.054101,0.021897,14.022,field,11.0
WALLABY J130305+035925,WALLABY,-11.707985,-10.757936,0.029017,0.012654,17.141,field,11.0
WALLABY J131122+032431,WALLABY,-11.784153,-10.529137,0.298182,0.045374,4.92,field,11.0
WALLABY J131122+032431,WALLABY,-11.781559,-10.643913,0.182035,0.003438,8.202,field,11.0
WALLABY J131122+032431,WALLABY,-11.822338,-10.697856,0.149628,0.022668,11.486,field,11.0
WALLABY J131122+032431,WALLABY,-11.885582,-10.737723,0.14306,0.037103,14.768,field,11.0
WALLABY J131122+032431,WALLABY,-11.961784,-10.776818,0.143933,0.056706,18.052,field,11.0
WALLABY J131122+032431,WALLABY,-12.044458,-10.824566,0.139375,0.087471,21.336,field,11.0
WALLABY J131232+071059,WALLABY,-12.004763,-10.328501,0.614725,0.013227,1.072,field,11.0
WALLABY J131232+071059,WALLABY,-12.003221,-10.343518,0.598903,0.001737,1.787,field,11.0
WALLABY J131232+071059,WALLABY,-12.033089,-10.369894,0.588118,0.015132,2.502,field,11.0
WALLABY J131232+071059,WALLABY,-12.076266,-10.395437,0.585075,0.038482,3.217,field,11.0
WALLABY J131232+071059,WALLABY,-12.123068,-10.42162,0.583233,0.073023,3.933,field,11.0
WALLABY J131232+071059,WALLABY,-12.174895,-10.455378,0.576372,0.126184,4.649,field,11.0
WALLABY J124950+025100,WALLABY,-11.891718,-10.366708,0.517299,0.038803,2.554,field,11.0
WALLABY J124950+025100,WALLABY,-11.865261,-10.337676,0.53242,0.005589,4.258,field,11.0
WALLABY J124950+025100,WALLABY,-11.885267,-10.332495,0.548122,0.010329,5.962,field,11.0
WALLABY J124950+025100,WALLABY,-11.937805,-10.320865,0.587326,0.038404,7.666,field,11.0
WALLABY J124950+025100,WALLABY,-12.008237,-10.310777,0.634264,0.079627,9.371,field,11.0
WALLABY J124950+025100,WALLABY,-12.085561,-10.305845,0.679506,0.134965,11.076,field,11.0
WALLABY J130739+062006,WALLABY,-11.78856,-10.035716,0.793933,0.182116,12.742,field,11.0
WALLABY J130739+062006,WALLABY,-11.79316,-10.093102,0.738978,0.062689,21.242,field,11.0
WALLABY J130739+062006,WALLABY,-11.819757,-10.234091,0.612032,0.038662,29.748,field,11.0
