PlateIFU	MaNGAId	RAJ2000	DEJ2000	NSAz	NSAzdist	NSAsth50	NSAeth50r	NSAsMass	NSAeMass	NSAsn	z	zmin	zmax	MnGtarg1
"8638-12704 "	"3-28959"	271.24107	-8.107741					-9999.0	-9999.0					0
"9857-3703  "	"7-15759339"	271.83116	-7.871874					-9999.0	-9999.0					0
"8637-1902  "	"3-42119"	271.61393	-7.952129					-9999.0	-9999.0					0
"9857-6103  "	"7-15758778"	270.79484	-7.767699					-9999.0	-9999.0					0
"8637-6103  "	"3-12289"	271.03721	-7.567091					-9999.0	-9999.0					0
"8638-9101  "	"3-11308"	271.02046	-7.522939					-9999.0	-9999.0					0
"8667-12703 "	"3-55515086"	272.23766	-7.49187					-9999.0	-9999.0					0
"8667-9102  "	"3-55515091"	272.25966	-7.405909					-9999.0	-9999.0					0
"8638-6104  "	"3-23104"	271.67543	-7.260864					-9999.0	-9999.0					0
"9857-12703 "	"7-15627925"	271.08004	-7.269269					-9999.0	-9999.0					0
"9113-12701 "	"3-54539335"	273.67403	-5.657048					-9999.0	-9999.0					0
"9112-9101  "	"3-54038465"	273.42308	-5.630673					-9999.0	-9999.0					0
"9112-3701  "	"3-53536629"	273.37181	-5.316932					-9999.0	-9999.0					0
"9114-12702 "	"3-52525689"	273.07279	-5.018088					-9999.0	-9999.0					0
"9115-6101  "	"3-52022367"	272.67696	-5.118694					-9999.0	-9999.0					0
"9114-3701  "	"3-52022442"	272.85239	-5.017238					-9999.0	-9999.0					0
"9113-12705 "	"3-55529447"	274.39693	-5.589263					-9999.0	-9999.0					0
"9115-3704  "	"3-55035998"	274.1927	-5.567499					-9999.0	-9999.0					0
"9113-6101  "	"3-55035997"	274.147	-5.496711					-9999.0	-9999.0					0
"9115-12705 "	"3-54541110"	273.88854	-5.605527					-9999.0	-9999.0					0
"9115-12702 "	"3-54540800"	273.86942	-5.384449					-9999.0	-9999.0					0
"9112-3704  "	"3-54541783"	273.93802	-5.331404					-9999.0	-9999.0					0
"9115-9101  "	"3-54041347"	273.59451	-5.344698					-9999.0	-9999.0					0
"9114-9102  "	"3-54042968"	273.97802	-5.283986					-9999.0	-9999.0					0
"9114-6102  "	"3-54042965"	273.81549	-5.198435					-9999.0	-9999.0					0
"9115-9102  "	"3-54544624"	274.44289	-4.999364					-9999.0	-9999.0					0
"9112-3703  "	"3-54044414"	273.96469	-5.126679					-9999.0	-9999.0					0
"9112-6102  "	"3-54046186"	274.15256	-4.84912					-9999.0	-9999.0					0
"9114-6104  "	"3-55041624"	275.10147	-4.860851					-9999.0	-9999.0					0
"9115-6104  "	"3-55040940"	274.96927	-4.793399					-9999.0	-9999.0					0
"9113-3704  "	"3-54547450"	275.104	-4.559451					-9999.0	-9999.0					0
"9114-6101  "	"3-54048358"	274.9229	-4.199164					-9999.0	-9999.0					0
"9113-6102  "	"3-53032805"	273.50477	-4.885318					-9999.0	-9999.0					0
"9114-12705 "	"3-53542136"	274.00611	-4.731517					-9999.0	-9999.0					0
"9115-12704 "	"3-53034630"	273.8916	-4.553153					-9999.0	-9999.0					0
"9112-6101  "	"3-52527098"	273.08098	-4.969428					-9999.0	-9999.0					0
"9113-1902  "	"3-52023716"	273.10199	-4.765318					-9999.0	-9999.0					0
"9112-1901  "	"3-52025083"	273.14417	-4.744591					-9999.0	-9999.0					0
"9114-12704 "	"3-53036799"	274.09425	-4.575994					-9999.0	-9999.0					0
"9112-3702  "	"3-53037749"	274.37795	-4.263038					-9999.0	-9999.0					0
"9113-6103  "	"3-53037698"	274.24671	-4.170204					-9999.0	-9999.0					0
"9114-1902  "	"3-53038882"	274.73198	-4.036617					-9999.0	-9999.0					0
"9115-6103  "	"3-52530627"	273.81824	-4.401091					-9999.0	-9999.0					0
"9113-9102  "	"3-52531697"	273.93004	-4.326758					-9999.0	-9999.0					0
"9112-6103  "	"3-52531594"	273.72413	-4.351345					-9999.0	-9999.0					0
"9115-6102  "	"3-52531598"	273.74868	-4.33871					-9999.0	-9999.0					0
"9114-3704  "	"3-52028440"	273.86908	-4.021267					-9999.0	-9999.0					0
"9112-9102  "	"3-52028432"	273.92094	-3.968206					-9999.0	-9999.0					0
"9114-3703  "	"3-52029549"	274.08271	-3.805329					-9999.0	-9999.0					0
"9113-3701  "	"3-52029915"	274.27662	-3.763171					-9999.0	-9999.0					0
"9114-9101  "	"3-52030582"	274.17442	-3.659542					-9999.0	-9999.0					0
"9115-12701 "	"3-51523852"	272.68571	-4.798911					-9999.0	-9999.0					0
"9112-12701 "	"3-51029427"	272.60844	-4.653267					-9999.0	-9999.0					0
"9114-12701 "	"3-51030457"	272.77856	-4.304869					-9999.0	-9999.0					0
"9113-9101  "	"3-51526608"	273.17042	-4.242661					-9999.0	-9999.0					0
"9115-1901  "	"3-51030942"	273.02931	-4.187192					-9999.0	-9999.0					0
"9112-12702 "	"3-51031498"	273.23043	-4.09221					-9999.0	-9999.0					0
"9114-3702  "	"3-50039142"	272.7738	-3.874307					-9999.0	-9999.0					0
"9115-1902  "	"3-51527665"	273.516	-4.14197					-9999.0	-9999.0					0
"9114-1901  "	"3-50536502"	273.23104	-3.666998					-9999.0	-9999.0					0
"9113-3702  "	"3-49538048"	272.88662	-3.442654					-9999.0	-9999.0					0
"9110-9102  "	"3-80949966"	285.42751	-10.968381					-9999.0	-9999.0					0
"9111-12705 "	"3-80949882"	285.43916	-10.967816					-9999.0	-9999.0					0
"9111-3704  "	"3-80949471"	285.3671	-10.956686					-9999.0	-9999.0					0
"9110-6101  "	"3-80949813"	285.47311	-10.910347					-9999.0	-9999.0					0
"9800-12701 "	"3-79229057"	284.13505	-10.969266					-9999.0	-9999.0					0
"9110-12705 "	"3-80521572"	284.80351	-11.180559					-9999.0	-9999.0					0
"9111-3701  "	"3-80522777"	284.92759	-11.089853					-9999.0	-9999.0					0
"9110-12701 "	"3-80094487"	284.67449	-11.166705					-9999.0	-9999.0					0
"9686-3704  "	"7-17029891"	284.6501	-11.09314					-9999.0	-9999.0					0
"9111-6101  "	"3-80525389"	285.15746	-10.849347					-9999.0	-9999.0					0
"9111-1902  "	"3-80527413"	285.36671	-10.821608					-9999.0	-9999.0					0
"9686-3701  "	"3-80099807"	284.96846	-10.749891					-9999.0	-9999.0					0
"9686-12702 "	"3-79665537"	284.43259	-10.94705					-9999.0	-9999.0					0
"9110-1902  "	"3-79665625"	284.39887	-10.896301					-9999.0	-9999.0					0
"9686-1901  "	"7-16885783"	284.56949	-10.852456					-9999.0	-9999.0					0
"9686-6103  "	"7-17068379"	284.94925	-10.504512					-9999.0	-9999.0					0
"9686-1902  "	"7-16979169"	283.87923	-10.697491					-9999.0	-9999.0					0
"9686-12701 "	"7-17037366"	283.31111	-10.313377					-9999.0	-9999.0					0
"9686-6102  "	"3-78343159"	283.98718	-10.476867					-9999.0	-9999.0					0
"9111-3702  "	"3-78346141"	284.1704	-10.384255					-9999.0	-9999.0					0
"9110-6102  "	"3-78346173"	284.11402	-10.350793					-9999.0	-9999.0					0
"9686-9101  "	"7-16973129"	283.93751	-10.125985					-9999.0	-9999.0					0
"9800-9101  "	"7-16857781"	283.66793	-9.973237					-9999.0	-9999.0					0
"9800-3701  "	"7-16971968"	283.70883	-9.899981					-9999.0	-9999.0					0
"9111-6102  "	"3-77877695"	283.90997	-10.065703					-9999.0	-9999.0					0
"9800-12702 "	"7-16917776"	283.84271	-9.987923					-9999.0	-9999.0					0
"9800-9102  "	"7-17049340"	284.0141	-9.820499					-9999.0	-9999.0					0
"9686-6101  "	"7-16925473"	285.55274	-10.646437					-9999.0	-9999.0					0
"9800-12705 "	"7-16879064"	285.48104	-10.409997					-9999.0	-9999.0					0
"9800-3704  "	"7-16953617"	285.36139	-10.351712					-9999.0	-9999.0					0
"9110-3704  "	"3-80105757"	285.50981	-10.264192					-9999.0	-9999.0					0
"9800-1902  "	"7-16960597"	285.95736	-10.277518					-9999.0	-9999.0					0
"9111-9102  "	"3-80533528"	286.02038	-10.189349					-9999.0	-9999.0					0
"9110-12703 "	"3-80533516"	285.99128	-10.181619					-9999.0	-9999.0					0
"9111-6104  "	"3-80108814"	285.83894	-10.07283					-9999.0	-9999.0					0
"9686-3703  "	"7-16894304"	285.74093	-10.092403					-9999.0	-9999.0					0
"9111-1901  "	"7-16977899"	285.09808	-10.265087					-9999.0	-9999.0					0
"9111-12702 "	"7-17025614"	284.88502	-10.299669					-9999.0	-9999.0					0
"9686-3702  "	"3-79679214"	285.4947	-10.073124					-9999.0	-9999.0					0
"9111-12704 "	"7-16925800"	285.50853	-10.060589					-9999.0	-9999.0					0
"9686-12705 "	"7-17310114"	286.00436	-10.005418					-9999.0	-9999.0					0
"9800-6104  "	"7-17242792"	286.1041	-9.773335					-9999.0	-9999.0					0
"9686-9102  "	"3-80112810"	286.06362	-9.699794					-9999.0	-9999.0					0
"9110-6104  "	"3-79682748"	285.94615	-9.787316					-9999.0	-9999.0					0
"9800-12704 "	"7-16985980"	285.78866	-9.725655					-9999.0	-9999.0					0
"9110-12704 "	"3-79682974"	285.84426	-9.632506					-9999.0	-9999.0					0
"9800-3703  "	"7-17102742"	286.06093	-9.549012					-9999.0	-9999.0					0
"9111-6103  "	"3-79248904"	285.68184	-9.483043					-9999.0	-9999.0					0
"9111-9101  "	"3-79249783"	285.93903	-9.393978					-9999.0	-9999.0					0
"9800-12703 "	"7-17009318"	285.8821	-9.305398					-9999.0	-9999.0					0
"9800-6102  "	"7-16868150"	284.67281	-10.000759					-9999.0	-9999.0					0
"9110-3701  "	"3-78799596"	284.89306	-9.866643					-9999.0	-9999.0					0
"9110-1901  "	"3-78800946"	284.97986	-9.813198					-9999.0	-9999.0					0
"9686-12704 "	"7-17017745"	284.69567	-9.268641					-9999.0	-9999.0					0
"9800-3702  "	"7-17025449"	284.76961	-9.192787					-9999.0	-9999.0					0
"9110-6103  "	"3-78363841"	285.27629	-9.259572					-9999.0	-9999.0					0
"9686-6104  "	"3-77415066"	285.40921	-8.663448					-9999.0	-9999.0					0
"9110-9101  "	"3-76901419"	283.57997	-9.92016					-9999.0	-9999.0					0
"9800-6101  "	"7-16914551"	283.57116	-9.850702					-9999.0	-9999.0					0
"9800-1901  "	"54-5962522"	284.04676	-9.404148					-9999.0	-9999.0					0
"9686-12703 "	"7-17048204"	284.40388	-9.060189					-9999.0	-9999.0					0
"9110-3703  "	"3-76428636"	284.56685	-8.836152					-9999.0	-9999.0					0
"9111-12701 "	"7-16941707"	283.62231	-9.198297					-9999.0	-9999.0					0
"9110-12702 "	"3-75923853"	284.15751	-8.686941					-9999.0	-9999.0					0
"9110-3702  "	"3-75410879"	284.08319	-8.486496					-9999.0	-9999.0					0
"9111-12703 "	"3-76922726"	284.98821	-8.743404					-9999.0	-9999.0					0
"9111-3703  "	"3-76930297"	285.16096	-8.41375					-9999.0	-9999.0					0
"9800-6103  "	"7-16998644"	283.67781	-8.702683					-9999.0	-9999.0					0
"9976-1902  "	"7-17672785"	289.05957	-3.055122					-9999.0	-9999.0					0
"9977-6101  "	"7-17556997"	289.20684	-2.872119					-9999.0	-9999.0					0
"10020-1902 "	"7-17660724"	289.77604	-2.472935					-9999.0	-9999.0					0
"9977-1902  "	"7-17660724"	289.77604	-2.472935					-9999.0	-9999.0					0
"9976-3704  "	"3-73460108"	289.83428	-2.314901					-9999.0	-9999.0					0
"8623-3704  "	"1-205502"	311.864593	-0.310346	0.053451	0.053989	6.58157	7.4194	2.24200008E10	1.64059996E10	1.19394	0.053451	0.025509	0.034333	2080
"7964-12701 "	"1-179247"	314.60971	0.18089	0.023619	0.02418	10.5741	10.759	3.23699994E9	2.65139994E9	1.50058	0.023619	0.017807	0.025437	1168
"8623-6101  "	"1-178601"	310.579213	-0.925182	0.084931	0.085454	6.65168	7.83064	1.15010003E11	5.2041998E10	6.0	0.084931	0.032729	0.057291	2080
"8623-3701  "	"1-178782"	310.450014	-0.468316	0.026939	0.027467	4.53329	4.77327	1.18529997E10	9.9640003E9	2.68437	0.026939	0.021779	0.028554	1168
"8623-1902  "	"1-178838"	312.023611	0.068841	0.024692	0.025237	2.26639	2.3032	9.1692001E9	7.9578998E9	5.04383	0.024692	0.020966	0.027772	1168
"8623-6104  "	"1-190574"	311.780971	0.300461	0.096482	0.097029	3.08883	3.18539	8.1897996E10	5.4052E10	3.65835	0.096482	0.036368	0.067091	2080
"8623-6102  "	"1-178824"	311.658778	0.339358	0.012634	0.011686	7.71881	9.27563	3.28129997E9	2.83859994E9	1.90856	0.012634	0.016918	0.024897	4160
"8623-12701 "	"1-178812"	311.40173	0.510494	0.013487	0.012866	11.5406	8.31235	3.26360013E9	3.75649984E8	3.88102	0.01349			0
"8623-3702  "	"1-178790"	310.372775	0.132255	0.026936	0.027472	2.8588	3.88122	5.6829E9	5.2377001E9	2.21019	0.026936	0.019118	0.026307	4224
"8623-9101  "	"1-178698"	311.347364	0.492529	0.013354	0.012675	8.65481	7.80667	1.43379994E9	5.3396E8	1.59061	0.013354	0.012537	0.022526	1040
"8623-12702 "	"1-635285"	310.217078	0.652804	0.026767	0.02731	10.0433	13.9584	1.93859994E10	1.70099999E10	1.61565	0.026767	0.024576	0.032422	1040
"8623-1901  "	"1-178794"	310.882826	0.963376	0.050889	0.05144	1.79866	2.14782	2.15969997E10	2.02039992E10	3.10107	0.050889	0.02485	0.032943	2080
"8623-3703  "	"1-205522"	310.757046	1.133514	0.123344	0.123897	3.21077	3.15278	1.40639994E11	1.0065E11	5.16243	0.123344	0.042314	0.07951	2080
"8623-12704 "	"1-178828"	311.829452	0.320795	0.014011	0.013622	28.8161	30.6851	1.07879997E11	6.3261999E10	6.0	0.014011			0
"8623-9102  "	"1-178823"	311.763805	0.436778	0.012569	0.011615	7.56699	8.9689	1.90169997E9	2.14919987E9	1.99934	0.012569	0.015923	0.024325	4096
"8623-12705 "	"1-190560"	311.455975	0.674765	0.027342	0.027892	9.47287	9.38517	1.12910003E9	1.8472E9	1.39895	0.027342	0.015539	0.024111	4096
"8623-12703 "	"1-178686"	309.98326	0.97615	0.052178	0.052723	6.72199	8.51095	1.30750003E10	7.9303997E9	1.13798	0.052178	0.025465	0.034233	2080
"8623-6103  "	"1-178695"	310.447217	1.213103	0.070988	0.071539	3.56821	3.47263	6.8388999E10	4.8510001E10	5.3088	0.070988	0.029339	0.046062	2080
"9126-1902  "	"7-17698410"	292.64673	-0.07205					-9999.0	-9999.0					0
"9126-3704  "	"7-17961035"	292.76737	-0.042662					-9999.0	-9999.0					0
"10020-12702"	"7-17198957"	288.6121	-2.785931					-9999.0	-9999.0					0
"9977-12702 "	"7-17198957"	288.6121	-2.785931					-9999.0	-9999.0					0
"9976-12701 "	"3-71932429"	288.22375	-3.032309					-9999.0	-9999.0					0
"9976-3701  "	"7-17201655"	288.204	-2.952852					-9999.0	-9999.0					0
"9977-3704  "	"7-17254084"	288.29169	-2.709668					-9999.0	-9999.0					0
"10020-3704 "	"7-17254084"	288.29169	-2.709668					-9999.0	-9999.0					0
"9117-6102  "	"3-71440319"	288.27586	-2.65768					-9999.0	-9999.0					0
"9116-6101  "	"3-72947354"	289.074	-2.848469					-9999.0	-9999.0					0
"9976-6101  "	"7-17550190"	289.05991	-2.829082					-9999.0	-9999.0					0
"9976-9102  "	"3-72946628"	288.86986	-2.851491					-9999.0	-9999.0					0
"9116-3701  "	"3-72946651"	288.93052	-2.79752					-9999.0	-9999.0					0
"10020-6102 "	"7-17101171"	288.97522	-2.786635					-9999.0	-9999.0					0
"9977-6102  "	"7-17101171"	288.97522	-2.786635					-9999.0	-9999.0					0
"9977-6104  "	"7-17602784"	289.06356	-2.713075					-9999.0	-9999.0					0
"10020-6104 "	"7-17602784"	289.06356	-2.713075					-9999.0	-9999.0					0
"9117-9102  "	"3-72947728"	289.13935	-2.662395					-9999.0	-9999.0					0
"9117-6101  "	"3-72948497"	289.21605	-2.636909					-9999.0	-9999.0					0
"9977-3703  "	"7-17342032"	288.82276	-2.737759					-9999.0	-9999.0					0
"10020-3703 "	"7-17342032"	288.82276	-2.737759					-9999.0	-9999.0					0
"9116-3703  "	"3-72434468"	288.90756	-2.721695					-9999.0	-9999.0					0
"9117-3704  "	"3-72436185"	289.04073	-2.558349					-9999.0	-9999.0					0
"9116-9102  "	"3-72949561"	289.56354	-2.438876					-9999.0	-9999.0					0
"9116-9101  "	"3-72949653"	289.39609	-2.376967					-9999.0	-9999.0					0
"9976-3703  "	"3-72438372"	289.37844	-2.203203					-9999.0	-9999.0					0
"9976-6104  "	"3-71937832"	288.76926	-2.403295					-9999.0	-9999.0					0
"9976-6102  "	"7-17313561"	288.5256	-2.462509					-9999.0	-9999.0					0
"9117-6104  "	"3-71442591"	288.44913	-2.378294					-9999.0	-9999.0					0
"9116-6102  "	"3-71444700"	288.65592	-2.205588					-9999.0	-9999.0					0
"9116-12705 "	"3-71940930"	289.05232	-2.072082					-9999.0	-9999.0					0
"9117-3701  "	"3-71445011"	288.79308	-2.124535					-9999.0	-9999.0					0
"9116-12702 "	"3-71448226"	288.8959	-1.965631					-9999.0	-9999.0					0
"9117-9101  "	"3-70406246"	287.51223	-2.518682					-9999.0	-9999.0					0
"9117-12701 "	"3-70933063"	287.99025	-2.557588					-9999.0	-9999.0					0
"9116-3702  "	"3-70409630"	287.78001	-2.243331					-9999.0	-9999.0					0
"9976-3702  "	"3-69320214"	287.71006	-1.933705					-9999.0	-9999.0					0
"9117-12702 "	"3-69871500"	288.0534	-1.935922					-9999.0	-9999.0					0
"10020-1901 "	"7-17313746"	287.9673	-1.952074					-9999.0	-9999.0					0
"9977-1901  "	"7-17313746"	287.9673	-1.952074					-9999.0	-9999.0					0
"9976-12702 "	"7-17293910"	287.80872	-1.863244					-9999.0	-9999.0					0
"9976-12704 "	"7-17198283"	287.95537	-1.699096					-9999.0	-9999.0					0
"9976-6103  "	"7-17296913"	287.88345	-1.576054					-9999.0	-9999.0					0
"10020-9101 "	"3-69323591"	287.90987	-1.515548					-9999.0	-9999.0					0
"9977-9101  "	"3-69323591"	287.90987	-1.515548					-9999.0	-9999.0					0
"9977-9102  "	"3-69326833"	288.10748	-1.6351					-9999.0	-9999.0					0
"10020-9102 "	"3-69326833"	288.10748	-1.6351					-9999.0	-9999.0					0
"10020-12705"	"3-69327564"	288.20998	-1.374146					-9999.0	-9999.0					0
"9977-12705 "	"3-69327564"	288.20998	-1.374146					-9999.0	-9999.0					0
"9977-12701 "	"3-68758455"	287.54156	-1.782718					-9999.0	-9999.0					0
"10020-12701"	"3-68758455"	287.54156	-1.782718					-9999.0	-9999.0					0
"9977-3701  "	"7-17292892"	287.57231	-1.248452					-9999.0	-9999.0					0
"10020-3701 "	"7-17292892"	287.57231	-1.248452					-9999.0	-9999.0					0
"9977-12704 "	"7-17119114"	288.22499	-1.220818					-9999.0	-9999.0					0
"10020-12704"	"7-17119114"	288.22499	-1.220818					-9999.0	-9999.0					0
"9117-12704 "	"3-68766706"	288.05346	-1.092995					-9999.0	-9999.0					0
"9116-6103  "	"3-68193578"	287.81636	-1.220721					-9999.0	-9999.0					0
"9977-6103  "	"7-17297742"	288.08233	-1.043904					-9999.0	-9999.0					0
"10020-6103 "	"7-17297742"	288.08233	-1.043904					-9999.0	-9999.0					0
"9116-3704  "	"3-72951707"	289.82789	-2.046643					-9999.0	-9999.0					0
"9117-1902  "	"3-72952221"	289.85364	-1.97376					-9999.0	-9999.0					0
"9117-1901  "	"3-72439452"	289.53765	-2.196592					-9999.0	-9999.0					0
"9976-12705 "	"7-17669967"	289.62782	-1.859225					-9999.0	-9999.0					0
"9116-1902  "	"3-72952515"	290.10604	-1.903658					-9999.0	-9999.0					0
"9116-1901  "	"3-71943467"	289.36864	-1.865103					-9999.0	-9999.0					0
"9117-12705 "	"3-71448817"	289.15749	-1.858453					-9999.0	-9999.0					0
"9116-12704 "	"3-71948334"	289.86172	-1.512769					-9999.0	-9999.0					0
"9116-6104  "	"3-70421203"	289.09153	-1.379527					-9999.0	-9999.0					0
"9117-3703  "	"3-69335266"	288.9773	-0.864403					-9999.0	-9999.0					0
"9116-12703 "	"3-70952120"	289.81472	-0.927622					-9999.0	-9999.0					0
"9126-12705 "	"7-17548152"	291.91062	-0.452907					-9999.0	-9999.0					0
"9126-3701  "	"7-17419322"	291.81671	-0.040372					-9999.0	-9999.0					0
"9126-12702 "	"7-17776602"	292.18252	-0.088296					-9999.0	-9999.0					0
"9126-6101  "	"7-17589140"	291.87815	0.030723					-9999.0	-9999.0					0
"9126-3702  "	"7-17921686"	292.21634	0.17345					-9999.0	-9999.0					0
"9126-12701 "	"7-17630570"	291.42849	-0.200854					-9999.0	-9999.0					0
"8694-9102  "	"7-17402783"	291.51736	0.02322					-9999.0	-9999.0					0
"9126-1901  "	"7-17575499"	291.6385	0.066266					-9999.0	-9999.0					0
"8694-6102  "	"7-17554477"	291.47114	0.044731					-9999.0	-9999.0					0
"8694-12705 "	"7-17644159"	291.72728	0.437863					-9999.0	-9999.0					0
"8695-3704  "	"7-17599031"	291.77386	0.534814					-9999.0	-9999.0					0
"8694-1902  "	"7-17482639"	291.31617	0.315511					-9999.0	-9999.0					0
"8695-3701  "	"7-17570334"	291.39598	0.368952					-9999.0	-9999.0					0
"8694-3701  "	"7-17547906"	291.3765	0.395361					-9999.0	-9999.0					0
"8695-6102  "	"7-17424129"	291.43189	0.467879					-9999.0	-9999.0					0
"8695-1902  "	"7-17487438"	291.44108	0.505946					-9999.0	-9999.0					0
"9126-9102  "	"7-17608584"	291.47807	0.53979					-9999.0	-9999.0					0
"8695-12702 "	"7-17399596"	291.23552	0.519917					-9999.0	-9999.0					0
"8694-3704  "	"7-17421492"	291.48931	0.655228					-9999.0	-9999.0					0
"8695-12705 "	"7-17606072"	291.29956	0.943334					-9999.0	-9999.0					0
"9117-3702  "	"3-68767078"	288.34061	-1.064805					-9999.0	-9999.0					0
"9116-12701 "	"3-68767013"	288.19595	-1.033646					-9999.0	-9999.0					0
"9976-1901  "	"7-17204656"	288.40013	-0.843552					-9999.0	-9999.0					0
"10020-12703"	"7-17309560"	288.21014	-0.663742					-9999.0	-9999.0					0
"9977-12703 "	"7-17309560"	288.21014	-0.663742					-9999.0	-9999.0					0
"9117-12703 "	"3-68202649"	288.75269	-0.449495					-9999.0	-9999.0					0
"9976-9101  "	"7-17281498"	288.52604	-0.419839					-9999.0	-9999.0					0
"9117-6103  "	"3-68202662"	288.6132	-0.348831					-9999.0	-9999.0					0
"9976-12703 "	"3-67629997"	288.01595	-0.672042					-9999.0	-9999.0					0
"9977-3702  "	"3-67632955"	288.32799	-0.443595					-9999.0	-9999.0					0
"10020-3702 "	"3-67632955"	288.32799	-0.443595					-9999.0	-9999.0					0
"8694-6103  "	"7-17670085"	290.83466	1.27714					-9999.0	-9999.0					0
"9126-9101  "	"7-17643308"	290.86035	1.294802					-9999.0	-9999.0					0
"8694-6101  "	"7-17565226"	290.8739	1.319469					-9999.0	-9999.0					0
"9114-6103  "	"3-54049816"	275.07942	-4.166516					-9999.0	-9999.0					0
"9112-12703 "	"3-53547159"	275.08072	-4.041921					-9999.0	-9999.0					0
"9112-12704 "	"3-53546619"	274.85885	-3.980597					-9999.0	-9999.0					0
"9115-3701  "	"3-53547523"	274.9883	-3.828646					-9999.0	-9999.0					0
"9113-12704 "	"3-53547509"	275.15684	-3.806468					-9999.0	-9999.0					0
"9113-3703  "	"3-53040920"	274.93091	-3.871276					-9999.0	-9999.0					0
"9113-12702 "	"3-53040261"	275.03926	-3.747213					-9999.0	-9999.0					0
"9115-3702  "	"3-53040254"	274.98081	-3.713429					-9999.0	-9999.0					0
"9112-6104  "	"3-52534705"	274.49395	-3.746796					-9999.0	-9999.0					0
"9112-1902  "	"3-52535461"	274.7813	-3.701977					-9999.0	-9999.0					0
"9112-12705 "	"3-52030773"	274.51211	-3.608087					-9999.0	-9999.0					0
"9113-1901  "	"3-52031851"	274.51075	-3.374658					-9999.0	-9999.0					0
"9115-3703  "	"3-52032340"	274.80725	-3.357506					-9999.0	-9999.0					0
"9115-12703 "	"3-52032324"	274.64815	-3.319527					-9999.0	-9999.0					0
